id,Node_1,Node_2,label
"(1, 17840857)",ego car,car_6513,near
"(1, 17840857)",car_6313,ego car,near
"(1, 17840857)",car_6480,ego car,near
"(1, 17840857)",car_6513,ego car,near
"(1, 17840858)",ego car,car_6313,near
"(1, 17840858)",ego car,car_6480,near
"(1, 17840858)",ego car,car_6513,near
"(1, 17840858)",car_6313,ego car,near
"(1, 17840858)",car_6480,ego car,near
"(1, 17840858)",car_6513,ego car,near
"(1, 17840859)",ego car,car_6313,near
"(1, 17840859)",ego car,car_6480,near
"(1, 17840859)",ego car,car_6513,near
"(1, 17840859)",car_6313,ego car,near
"(1, 17840859)",car_6480,ego car,near
"(1, 17840859)",car_6513,ego car,near
"(1, 17840860)",ego car,car_6313,near
"(1, 17840860)",ego car,car_6480,near
"(1, 17840860)",ego car,car_6513,near
"(1, 17840860)",car_6313,ego car,near
"(1, 17840860)",car_6480,ego car,near
"(1, 17840860)",car_6513,ego car,near
"(1, 17840861)",ego car,car_6313,near
"(1, 17840861)",ego car,car_6480,near
"(1, 17840861)",ego car,car_6513,near
"(1, 17840861)",car_6313,ego car,near
"(1, 17840861)",car_6480,ego car,near
"(1, 17840861)",car_6513,ego car,near
"(1, 17840862)",ego car,car_6313,near
"(1, 17840862)",ego car,car_6480,near
"(1, 17840862)",ego car,car_6513,near
"(1, 17840862)",car_6313,ego car,near
"(1, 17840862)",car_6480,ego car,near
"(1, 17840862)",car_6513,ego car,near
"(1, 17840863)",ego car,car_6313,near
"(1, 17840863)",ego car,car_6480,near
"(1, 17840863)",ego car,car_6513,near
"(1, 17840863)",car_6313,ego car,near
"(1, 17840863)",car_6480,ego car,near
"(1, 17840863)",car_6513,ego car,near
"(1, 17840864)",ego car,car_6313,near
"(1, 17840864)",ego car,car_6480,near
"(1, 17840864)",ego car,car_6513,near
"(1, 17840864)",car_6313,ego car,near
"(1, 17840864)",car_6480,ego car,near
"(1, 17840864)",car_6513,ego car,near
"(1, 17840865)",ego car,car_6313,near
"(1, 17840865)",ego car,car_6480,near
"(1, 17840865)",ego car,car_6513,near
"(1, 17840865)",car_6313,ego car,near
"(1, 17840865)",car_6480,ego car,near
"(1, 17840865)",car_6513,ego car,near
"(1, 17840866)",ego car,car_6313,near
"(1, 17840866)",ego car,car_6480,near
"(1, 17840866)",ego car,car_6513,near
"(1, 17840866)",car_6313,ego car,near
"(1, 17840866)",car_6480,ego car,near
"(1, 17840866)",car_6513,ego car,near
"(1, 17840867)",ego car,car_6313,near
"(1, 17840867)",ego car,car_6480,near
"(1, 17840867)",ego car,car_6513,near
"(1, 17840867)",car_6313,ego car,near
"(1, 17840867)",car_6480,ego car,near
"(1, 17840867)",car_6513,ego car,near
"(1, 17840868)",ego car,car_6313,near
"(1, 17840868)",ego car,car_6480,near
"(1, 17840868)",ego car,car_6513,near
"(1, 17840868)",car_6313,ego car,near
"(1, 17840868)",car_6480,ego car,near
"(1, 17840868)",car_6513,ego car,near
"(1, 17840869)",ego car,car_6313,near
"(1, 17840869)",ego car,car_6480,near
"(1, 17840869)",ego car,car_6513,near
"(1, 17840869)",car_6313,ego car,near
"(1, 17840869)",car_6480,ego car,near
"(1, 17840869)",car_6513,ego car,near
"(1, 17840870)",ego car,car_6313,near
"(1, 17840870)",ego car,car_6480,near
"(1, 17840870)",ego car,car_6513,near
"(1, 17840870)",car_6313,ego car,near
"(1, 17840870)",car_6480,ego car,near
"(1, 17840870)",car_6513,ego car,near
"(1, 17840871)",ego car,car_6313,near
"(1, 17840871)",ego car,car_6480,near
"(1, 17840871)",ego car,car_6513,near
"(1, 17840871)",car_6313,ego car,near
"(1, 17840871)",car_6480,ego car,near
"(1, 17840871)",car_6513,ego car,near
"(1, 17840872)",ego car,car_6313,near
"(1, 17840872)",ego car,car_6480,near
"(1, 17840872)",ego car,car_6513,near
"(1, 17840872)",car_6313,ego car,near
"(1, 17840872)",car_6480,ego car,near
"(1, 17840872)",car_6513,ego car,near
"(1, 17840873)",ego car,car_6313,near
"(1, 17840873)",ego car,car_6480,near
"(1, 17840873)",ego car,car_6513,near
"(1, 17840873)",car_6313,ego car,near
"(1, 17840873)",car_6480,ego car,near
"(1, 17840873)",car_6513,ego car,near
"(1, 17840874)",ego car,car_6313,near
"(1, 17840874)",ego car,car_6480,near
"(1, 17840874)",ego car,car_6513,near
"(1, 17840874)",car_6313,ego car,near
"(1, 17840874)",car_6480,ego car,near
"(1, 17840874)",car_6513,ego car,near
"(1, 17840875)",ego car,car_6313,near
"(1, 17840875)",ego car,car_6480,near
"(1, 17840875)",ego car,car_6513,near
"(1, 17840875)",car_6313,ego car,near
"(1, 17840875)",car_6480,ego car,near
"(1, 17840875)",car_6513,ego car,near
"(1, 17840876)",ego car,car_6313,near
"(1, 17840876)",ego car,car_6480,near
"(1, 17840876)",ego car,car_6513,near
"(1, 17840876)",car_6313,ego car,near
"(1, 17840876)",car_6480,ego car,near
"(1, 17840876)",car_6513,ego car,near
"(1, 17840877)",ego car,car_6313,near
"(1, 17840877)",ego car,car_6480,near
"(1, 17840877)",ego car,car_6513,near
"(1, 17840877)",car_6313,ego car,near
"(1, 17840877)",car_6480,ego car,near
"(1, 17840877)",car_6513,ego car,near
"(1, 17840878)",ego car,car_6313,near
"(1, 17840878)",ego car,car_6480,near
"(1, 17840878)",ego car,car_6513,near
"(1, 17840878)",car_6313,ego car,near
"(1, 17840878)",car_6480,ego car,near
"(1, 17840878)",car_6513,ego car,near
"(1, 17840879)",ego car,car_6313,near
"(1, 17840879)",ego car,car_6480,near
"(1, 17840879)",ego car,car_6513,near
"(1, 17840879)",car_6313,ego car,near
"(1, 17840879)",car_6480,ego car,near
"(1, 17840879)",car_6513,ego car,near
"(1, 17840880)",ego car,car_6313,near
"(1, 17840880)",ego car,car_6480,near
"(1, 17840880)",ego car,car_6513,near
"(1, 17840880)",car_6313,ego car,near
"(1, 17840880)",car_6480,ego car,near
"(1, 17840880)",car_6513,ego car,near
"(1, 17840881)",ego car,car_6313,near
"(1, 17840881)",ego car,car_6480,near
"(1, 17840881)",ego car,car_6513,near
"(1, 17840881)",car_6313,ego car,near
"(1, 17840881)",car_6480,ego car,near
"(1, 17840881)",car_6513,ego car,near
"(1, 17840882)",ego car,car_6313,near
"(1, 17840882)",ego car,car_6480,near
"(1, 17840882)",ego car,car_6513,near
"(1, 17840882)",car_6313,ego car,near
"(1, 17840882)",car_6480,ego car,near
"(1, 17840882)",car_6513,ego car,near
"(1, 17840883)",ego car,car_6313,near
"(1, 17840883)",ego car,car_6480,near
"(1, 17840883)",ego car,car_6513,near
"(1, 17840883)",car_6313,ego car,near
"(1, 17840883)",car_6480,ego car,near
"(1, 17840883)",car_6513,ego car,near
"(1, 17840884)",ego car,car_6313,near
"(1, 17840884)",ego car,car_6480,near
"(1, 17840884)",ego car,car_6513,near
"(1, 17840884)",car_6313,ego car,near
"(1, 17840884)",car_6480,ego car,near
"(1, 17840884)",car_6513,ego car,near
"(1, 17840885)",ego car,car_6313,near
"(1, 17840885)",ego car,car_6480,near
"(1, 17840885)",ego car,car_6513,near
"(1, 17840885)",car_6313,ego car,near
"(1, 17840885)",car_6480,ego car,near
"(1, 17840885)",car_6513,ego car,near
"(1, 17840886)",ego car,car_6313,near
"(1, 17840886)",ego car,car_6480,near
"(1, 17840886)",ego car,car_6513,near
"(1, 17840886)",car_6313,ego car,near
"(1, 17840886)",car_6480,ego car,near
"(1, 17840886)",car_6513,ego car,near
"(1, 17840887)",ego car,car_6313,near
"(1, 17840887)",ego car,car_6480,near
"(1, 17840887)",ego car,car_6513,near
"(1, 17840887)",car_6313,ego car,near
"(1, 17840887)",car_6480,ego car,near
"(1, 17840887)",car_6513,ego car,near
"(1, 17840888)",ego car,car_6313,near
"(1, 17840888)",ego car,car_6480,near
"(1, 17840888)",ego car,car_6513,near
"(1, 17840888)",car_6313,ego car,near
"(1, 17840888)",car_6480,ego car,near
"(1, 17840888)",car_6513,ego car,near
"(1, 17840889)",ego car,car_6313,near
"(1, 17840889)",ego car,car_6480,near
"(1, 17840889)",ego car,car_6513,near
"(1, 17840889)",car_6313,ego car,near
"(1, 17840889)",car_6480,ego car,near
"(1, 17840889)",car_6513,ego car,near
"(1, 17840890)",ego car,car_6480,near
"(1, 17840890)",ego car,car_6513,near
"(1, 17840890)",car_6480,ego car,near
"(1, 17840890)",car_6513,ego car,near
"(1, 17840891)",ego car,car_6480,near
"(1, 17840891)",ego car,car_6513,near
"(1, 17840891)",car_6480,ego car,near
"(1, 17840891)",car_6513,ego car,near
"(1, 17840892)",ego car,car_6480,near
"(1, 17840892)",ego car,car_6513,near
"(1, 17840892)",car_6480,ego car,near
"(1, 17840892)",car_6513,ego car,near
"(1, 17840893)",ego car,car_6480,near
"(1, 17840893)",ego car,car_6513,near
"(1, 17840893)",car_6480,ego car,near
"(1, 17840893)",car_6513,ego car,near
"(1, 17840894)",ego car,car_6480,near
"(1, 17840894)",ego car,car_6513,near
"(1, 17840894)",car_6480,ego car,near
"(1, 17840894)",car_6513,ego car,near
"(1, 17840895)",ego car,car_6480,near
"(1, 17840895)",ego car,car_6513,near
"(1, 17840895)",car_6480,ego car,near
"(1, 17840895)",car_6513,ego car,near
"(1, 17840896)",ego car,car_6480,near
"(1, 17840896)",ego car,car_6513,near
"(1, 17840896)",car_6480,ego car,near
"(1, 17840896)",car_6513,ego car,near
"(1, 17840897)",ego car,car_6480,near
"(1, 17840897)",ego car,car_6513,near
"(1, 17840897)",car_6480,ego car,near
"(1, 17840897)",car_6513,ego car,near
"(1, 17840898)",ego car,car_6480,near
"(1, 17840898)",car_6480,ego car,near
"(1, 17840899)",ego car,car_6480,near
"(1, 17840899)",car_6480,ego car,near
"(1, 17840900)",ego car,car_6480,near
"(1, 17840900)",car_6480,ego car,near
"(1, 17840901)",ego car,car_6480,near
"(1, 17840901)",car_6480,ego car,near
"(1, 17840902)",ego car,car_6480,near
"(1, 17840902)",car_6480,ego car,near
"(1, 17840903)",ego car,car_6480,near
"(1, 17840903)",car_6480,ego car,near
"(1, 17840904)",ego car,car_6480,near
"(1, 17840904)",car_6480,ego car,near
"(2, 17838841)",ego car,car_6360,near
"(2, 17838841)",ego car,car_6362,near
"(2, 17838841)",car_6360,ego car,near
"(2, 17838841)",car_6362,ego car,near
"(2, 17838843)",ego car,car_6360,near
"(2, 17838843)",ego car,car_6362,near
"(2, 17838843)",car_6360,ego car,near
"(2, 17838843)",car_6362,ego car,near
"(2, 17838844)",ego car,car_6360,near
"(2, 17838844)",ego car,car_6362,near
"(2, 17838844)",car_6360,ego car,near
"(2, 17838844)",car_6362,ego car,near
"(2, 17838845)",ego car,car_6360,near
"(2, 17838845)",ego car,car_6362,near
"(2, 17838845)",car_6360,ego car,near
"(2, 17838845)",car_6362,ego car,near
"(2, 17838846)",ego car,car_6360,near
"(2, 17838846)",car_6360,ego car,near
"(2, 17838847)",ego car,car_6360,near
"(2, 17838847)",car_6360,ego car,near
"(2, 17838848)",ego car,car_6360,near
"(2, 17838848)",car_6360,ego car,near
"(2, 17838849)",ego car,car_6360,near
"(2, 17838849)",car_6360,ego car,near
"(2, 17838850)",ego car,car_6360,near
"(2, 17838850)",car_6360,ego car,near
"(2, 17838851)",ego car,car_6360,near
"(2, 17838851)",car_6360,ego car,near
"(2, 17838852)",ego car,car_6360,near
"(2, 17838852)",car_6360,ego car,near
"(2, 17838853)",ego car,car_6360,near
"(2, 17838853)",car_6360,ego car,near
"(2, 17838854)",ego car,car_6360,near
"(2, 17838854)",car_6360,ego car,near
"(2, 17838855)",ego car,car_6360,near
"(2, 17838855)",car_6360,ego car,near
"(2, 17838856)",ego car,car_6360,near
"(2, 17838856)",car_6360,ego car,near
"(3, 17839044)",ego car,car_6442,near
"(3, 17839044)",ego car,car_6447,near
"(3, 17839044)",car_6442,ego car,near
"(3, 17839044)",car_6447,ego car,near
"(3, 17839046)",ego car,car_6442,near
"(3, 17839046)",ego car,car_6447,near
"(3, 17839046)",car_6442,ego car,near
"(3, 17839046)",car_6447,ego car,near
"(3, 17839047)",ego car,car_6442,near
"(3, 17839047)",ego car,car_6447,near
"(3, 17839047)",car_6442,ego car,near
"(3, 17839047)",car_6447,ego car,near
"(3, 17839048)",ego car,car_6442,near
"(3, 17839048)",car_6442,ego car,near
"(3, 17839049)",ego car,car_6444,near
"(3, 17839049)",ego car,car_6442,near
"(3, 17839049)",car_6444,ego car,near
"(3, 17839049)",car_6442,ego car,near
"(3, 17839050)",ego car,car_6442,near
"(3, 17839050)",car_6442,ego car,near
"(3, 17839051)",ego car,car_6444,near
"(3, 17839051)",ego car,car_6442,near
"(3, 17839051)",car_6444,ego car,near
"(3, 17839051)",car_6442,ego car,near
"(3, 17839052)",ego car,car_6444,near
"(3, 17839052)",ego car,car_6442,near
"(3, 17839052)",car_6444,ego car,near
"(3, 17839052)",car_6442,ego car,near
"(3, 17839053)",ego car,car_6444,near
"(3, 17839053)",ego car,car_6442,near
"(3, 17839053)",car_6444,ego car,near
"(3, 17839053)",car_6442,ego car,near
"(3, 17839054)",ego car,car_6444,near
"(3, 17839054)",ego car,car_6442,near
"(3, 17839054)",car_6444,ego car,near
"(3, 17839054)",car_6442,ego car,near
"(3, 17839055)",ego car,car_6444,near
"(3, 17839055)",ego car,car_6442,near
"(3, 17839055)",car_6444,ego car,near
"(3, 17839055)",car_6442,ego car,near
"(3, 17839056)",ego car,car_6444,near
"(3, 17839056)",ego car,car_6442,near
"(3, 17839056)",car_6444,ego car,near
"(3, 17839056)",car_6442,ego car,near
"(3, 17839057)",ego car,car_6444,near
"(3, 17839057)",ego car,car_6442,near
"(3, 17839057)",car_6444,ego car,near
"(3, 17839057)",car_6442,ego car,near
"(3, 17839058)",ego car,car_6444,near
"(3, 17839058)",ego car,car_6442,near
"(3, 17839058)",car_6444,ego car,near
"(3, 17839058)",car_6442,ego car,near
"(3, 17839059)",ego car,car_6444,near
"(3, 17839059)",ego car,car_6442,near
"(3, 17839059)",car_6444,ego car,near
"(3, 17839059)",car_6442,ego car,near
"(3, 17839060)",ego car,car_6444,near
"(3, 17839060)",ego car,car_6442,near
"(3, 17839060)",car_6444,ego car,near
"(3, 17839060)",car_6442,ego car,near
"(3, 17839061)",ego car,car_6444,near
"(3, 17839061)",ego car,car_6442,near
"(3, 17839061)",car_6444,ego car,near
"(3, 17839061)",car_6442,ego car,near
"(3, 17839062)",ego car,car_6444,near
"(3, 17839062)",ego car,car_6442,near
"(3, 17839062)",car_6444,ego car,near
"(3, 17839062)",car_6442,ego car,near
"(3, 17839063)",ego car,car_6444,near
"(3, 17839063)",ego car,car_6442,near
"(3, 17839063)",car_6444,ego car,near
"(3, 17839063)",car_6442,ego car,near
"(3, 17839064)",ego car,car_6444,near
"(3, 17839064)",ego car,car_6442,near
"(3, 17839064)",car_6444,ego car,near
"(3, 17839064)",car_6442,ego car,near
"(3, 17839065)",ego car,car_6444,near
"(3, 17839065)",ego car,car_6442,near
"(3, 17839065)",car_6444,ego car,near
"(3, 17839065)",car_6442,ego car,near
"(3, 17839066)",ego car,car_6444,near
"(3, 17839066)",ego car,car_6442,near
"(3, 17839066)",car_6444,ego car,near
"(3, 17839066)",car_6442,ego car,near
"(3, 17839067)",ego car,car_6444,near
"(3, 17839067)",ego car,car_6442,near
"(3, 17839067)",car_6444,ego car,near
"(3, 17839067)",car_6442,ego car,near
"(3, 17839068)",ego car,car_6444,near
"(3, 17839068)",ego car,car_6442,near
"(3, 17839068)",car_6444,ego car,near
"(3, 17839068)",car_6442,ego car,near
"(3, 17839069)",ego car,car_6444,near
"(3, 17839069)",ego car,car_6442,near
"(3, 17839069)",car_6444,ego car,near
"(3, 17839069)",car_6442,ego car,near
"(3, 17839070)",ego car,car_6444,near
"(3, 17839070)",ego car,car_6442,near
"(3, 17839070)",car_6444,ego car,near
"(3, 17839070)",car_6442,ego car,near
"(3, 17839071)",ego car,car_6444,near
"(3, 17839071)",ego car,car_6442,near
"(3, 17839071)",car_6444,ego car,near
"(3, 17839071)",car_6442,ego car,near
"(3, 17839072)",ego car,car_6444,near
"(3, 17839072)",ego car,car_6442,near
"(3, 17839072)",car_6444,ego car,near
"(3, 17839072)",car_6442,ego car,near
"(3, 17839073)",ego car,car_6444,near
"(3, 17839073)",ego car,car_6442,near
"(3, 17839073)",car_6444,ego car,near
"(3, 17839073)",car_6442,ego car,near
"(3, 17839074)",ego car,car_6444,near
"(3, 17839074)",ego car,car_6442,near
"(3, 17839074)",car_6444,ego car,near
"(3, 17839074)",car_6442,ego car,near
"(3, 17839075)",ego car,car_6444,near
"(3, 17839075)",ego car,car_6442,near
"(3, 17839075)",car_6444,ego car,near
"(3, 17839075)",car_6442,ego car,near
"(3, 17839076)",ego car,car_6444,near
"(3, 17839076)",ego car,car_6442,near
"(3, 17839076)",car_6444,ego car,near
"(3, 17839076)",car_6442,ego car,near
"(3, 17839077)",ego car,car_6444,near
"(3, 17839077)",ego car,car_6442,near
"(3, 17839077)",car_6444,ego car,near
"(3, 17839077)",car_6442,ego car,near
"(3, 17839078)",ego car,car_6444,near
"(3, 17839078)",ego car,car_6442,near
"(3, 17839078)",car_6444,ego car,near
"(3, 17839078)",car_6442,ego car,near
"(3, 17839079)",ego car,car_6444,near
"(3, 17839079)",ego car,car_6442,near
"(3, 17839079)",car_6444,ego car,near
"(3, 17839079)",car_6442,ego car,near
"(3, 17839080)",ego car,car_6444,near
"(3, 17839080)",ego car,car_6442,near
"(3, 17839080)",car_6444,ego car,near
"(3, 17839080)",car_6442,ego car,near
"(3, 17839081)",ego car,car_6444,near
"(3, 17839081)",ego car,car_6442,near
"(3, 17839081)",car_6444,ego car,near
"(3, 17839081)",car_6442,ego car,near
"(3, 17839082)",ego car,car_6444,near
"(3, 17839082)",ego car,car_6442,near
"(3, 17839082)",car_6444,ego car,near
"(3, 17839082)",car_6442,ego car,near
"(3, 17839083)",ego car,car_6444,near
"(3, 17839083)",ego car,car_6442,near
"(3, 17839083)",car_6444,ego car,near
"(3, 17839083)",car_6442,ego car,near
"(3, 17839084)",ego car,car_6444,near
"(3, 17839084)",ego car,car_6442,near
"(3, 17839084)",car_6444,ego car,near
"(3, 17839084)",car_6442,ego car,near
"(3, 17839085)",ego car,car_6444,near
"(3, 17839085)",ego car,car_6442,near
"(3, 17839085)",car_6444,ego car,near
"(3, 17839085)",car_6442,ego car,near
"(3, 17839086)",ego car,car_6444,near
"(3, 17839086)",ego car,car_6442,near
"(3, 17839086)",car_6444,ego car,near
"(3, 17839086)",car_6442,ego car,near
"(3, 17839087)",ego car,car_6444,near
"(3, 17839087)",ego car,car_6442,near
"(3, 17839087)",car_6444,ego car,near
"(3, 17839087)",car_6442,ego car,near
"(3, 17839088)",ego car,car_6444,near
"(3, 17839088)",ego car,car_6442,near
"(3, 17839088)",car_6444,ego car,near
"(3, 17839088)",car_6442,ego car,near
"(3, 17839089)",ego car,car_6444,near
"(3, 17839089)",ego car,car_6442,near
"(3, 17839089)",car_6444,ego car,near
"(3, 17839089)",car_6442,ego car,near
"(3, 17839090)",ego car,car_6444,near
"(3, 17839090)",ego car,car_6442,near
"(3, 17839090)",car_6444,ego car,near
"(3, 17839090)",car_6442,ego car,near
"(3, 17839091)",ego car,car_6444,near
"(3, 17839091)",ego car,car_6442,near
"(3, 17839091)",car_6444,ego car,near
"(3, 17839091)",car_6442,ego car,near
"(3, 17839092)",ego car,car_6444,near
"(3, 17839092)",ego car,car_6442,near
"(3, 17839092)",car_6444,ego car,near
"(3, 17839092)",car_6442,ego car,near
"(3, 17839093)",ego car,car_6444,near
"(3, 17839093)",ego car,car_6442,near
"(3, 17839093)",car_6444,ego car,near
"(3, 17839093)",car_6442,ego car,near
"(3, 17839094)",ego car,car_6444,near
"(3, 17839094)",ego car,car_6442,near
"(3, 17839094)",car_6444,ego car,near
"(3, 17839094)",car_6442,ego car,near
"(3, 17839095)",ego car,car_6444,near
"(3, 17839095)",ego car,car_6442,near
"(3, 17839095)",car_6444,ego car,near
"(3, 17839095)",car_6442,ego car,near
"(3, 17839096)",ego car,car_6444,near
"(3, 17839096)",ego car,car_6442,near
"(3, 17839096)",car_6444,ego car,near
"(3, 17839096)",car_6442,ego car,near
"(3, 17839097)",ego car,car_6444,near
"(3, 17839097)",ego car,car_6442,near
"(3, 17839097)",car_6444,ego car,near
"(3, 17839097)",car_6442,ego car,near
"(3, 17839098)",ego car,car_6444,near
"(3, 17839098)",ego car,car_6442,near
"(3, 17839098)",car_6444,ego car,near
"(3, 17839098)",car_6442,ego car,near
"(3, 17839099)",ego car,car_6444,near
"(3, 17839099)",ego car,car_6442,near
"(3, 17839099)",car_6444,ego car,near
"(3, 17839099)",car_6442,ego car,near
"(3, 17839100)",ego car,car_6444,near
"(3, 17839100)",ego car,car_6442,near
"(3, 17839100)",car_6444,ego car,near
"(3, 17839100)",car_6442,ego car,near
"(3, 17839101)",ego car,car_6444,near
"(3, 17839101)",ego car,car_6442,near
"(3, 17839101)",car_6444,ego car,near
"(3, 17839101)",car_6442,ego car,near
"(3, 17839102)",ego car,car_6444,near
