id,Node_1,Node_2,label
"(1, 17840857)",ego car,car_6313,atSRearOf
"(1, 17840857)",ego car,car_6513,atSRearOf
"(1, 17840858)",ego car,car_6313,atSRearOf
"(1, 17840858)",ego car,car_6513,atSRearOf
"(1, 17840859)",ego car,car_6313,atSRearOf
"(1, 17840859)",ego car,car_6513,atSRearOf
"(1, 17840860)",ego car,car_6313,atSRearOf
"(1, 17840860)",ego car,car_6513,atSRearOf
"(1, 17840861)",ego car,car_6313,atSRearOf
"(1, 17840861)",ego car,car_6513,atSRearOf
"(1, 17840862)",ego car,car_6313,atSRearOf
"(1, 17840862)",ego car,car_6513,atSRearOf
"(1, 17840863)",ego car,car_6313,atSRearOf
"(1, 17840863)",ego car,car_6513,atSRearOf
"(1, 17840864)",ego car,car_6313,atSRearOf
"(1, 17840864)",ego car,car_6513,atSRearOf
"(1, 17840865)",ego car,car_6313,atSRearOf
"(1, 17840865)",ego car,car_6513,atSRearOf
"(1, 17840866)",ego car,car_6313,atSRearOf
"(1, 17840866)",ego car,car_6513,atSRearOf
"(1, 17840867)",ego car,car_6313,atSRearOf
"(1, 17840867)",ego car,car_6513,atSRearOf
"(1, 17840868)",ego car,car_6313,atSRearOf
"(1, 17840868)",ego car,car_6513,atSRearOf
"(1, 17840869)",ego car,car_6313,atSRearOf
"(1, 17840869)",ego car,car_6513,atSRearOf
"(1, 17840870)",ego car,car_6313,atSRearOf
"(1, 17840870)",ego car,car_6513,atSRearOf
"(1, 17840870)",ego car,car_6666,atSRearOf
"(1, 17840871)",ego car,car_6313,atSRearOf
"(1, 17840871)",ego car,car_6513,atSRearOf
"(1, 17840871)",ego car,car_6666,atSRearOf
"(1, 17840872)",ego car,car_6313,atSRearOf
"(1, 17840872)",ego car,car_6513,atSRearOf
"(1, 17840872)",ego car,car_6666,atSRearOf
"(1, 17840873)",ego car,car_6313,atSRearOf
"(1, 17840873)",ego car,car_6513,atSRearOf
"(1, 17840873)",ego car,car_6666,atSRearOf
"(1, 17840874)",ego car,car_6313,atSRearOf
"(1, 17840874)",ego car,car_6513,atSRearOf
"(1, 17840874)",ego car,car_6666,atSRearOf
"(1, 17840875)",ego car,car_6313,atSRearOf
"(1, 17840875)",ego car,car_6513,atSRearOf
"(1, 17840875)",ego car,car_6666,atSRearOf
"(1, 17840876)",ego car,car_6313,atSRearOf
"(1, 17840876)",ego car,car_6513,atSRearOf
"(1, 17840876)",ego car,car_6666,atSRearOf
"(1, 17840877)",ego car,car_6313,atSRearOf
"(1, 17840877)",ego car,car_6513,atSRearOf
"(1, 17840877)",ego car,car_6666,atSRearOf
"(1, 17840878)",ego car,car_6313,atSRearOf
"(1, 17840878)",ego car,car_6513,atSRearOf
"(1, 17840878)",ego car,car_6666,atSRearOf
"(1, 17840879)",ego car,car_6313,atSRearOf
"(1, 17840879)",ego car,car_6513,atSRearOf
"(1, 17840879)",ego car,car_6666,atSRearOf
"(1, 17840880)",ego car,car_6313,atSRearOf
"(1, 17840880)",ego car,car_6513,atSRearOf
"(1, 17840880)",ego car,car_6666,atSRearOf
"(1, 17840881)",ego car,car_6313,atSRearOf
"(1, 17840881)",ego car,car_6513,atSRearOf
"(1, 17840881)",ego car,car_6666,atSRearOf
"(1, 17840882)",ego car,car_6313,atSRearOf
"(1, 17840882)",ego car,car_6513,atSRearOf
"(1, 17840882)",ego car,car_6666,atSRearOf
"(1, 17840883)",ego car,car_6313,atSRearOf
"(1, 17840883)",ego car,car_6513,atSRearOf
"(1, 17840883)",ego car,car_6666,atSRearOf
"(1, 17840884)",ego car,car_6313,atSRearOf
"(1, 17840884)",ego car,car_6513,atSRearOf
"(1, 17840884)",ego car,car_6666,atSRearOf
"(1, 17840885)",ego car,car_6313,atSRearOf
"(1, 17840885)",ego car,car_6513,atSRearOf
"(1, 17840885)",ego car,car_6666,atSRearOf
"(1, 17840886)",ego car,car_6313,atSRearOf
"(1, 17840886)",ego car,car_6513,atSRearOf
"(1, 17840886)",ego car,car_6666,atSRearOf
"(1, 17840887)",ego car,car_6313,atSRearOf
"(1, 17840887)",ego car,car_6513,atSRearOf
"(1, 17840887)",ego car,car_6666,atSRearOf
"(1, 17840888)",ego car,car_6313,atSRearOf
"(1, 17840888)",ego car,car_6513,atSRearOf
"(1, 17840888)",ego car,car_6666,atSRearOf
"(1, 17840889)",ego car,car_6313,atSRearOf
"(1, 17840889)",ego car,car_6513,atSRearOf
"(1, 17840889)",ego car,car_6666,atSRearOf
"(1, 17840890)",ego car,car_6313,atSRearOf
"(1, 17840890)",ego car,car_6513,atSRearOf
"(1, 17840890)",ego car,car_6666,atSRearOf
"(1, 17840891)",ego car,car_6313,atSRearOf
"(1, 17840891)",ego car,car_6513,atSRearOf
"(1, 17840891)",ego car,car_6666,atSRearOf
"(1, 17840892)",ego car,car_6313,atSRearOf
"(1, 17840892)",ego car,car_6513,atSRearOf
"(1, 17840892)",ego car,car_6666,atSRearOf
"(1, 17840893)",ego car,car_6313,atSRearOf
"(1, 17840893)",ego car,car_6513,atSRearOf
"(1, 17840893)",ego car,car_6666,atSRearOf
"(1, 17840894)",ego car,car_6313,atSRearOf
"(1, 17840894)",ego car,car_6513,atSRearOf
"(1, 17840894)",ego car,car_6666,atSRearOf
"(1, 17840895)",ego car,car_6313,atSRearOf
"(1, 17840895)",ego car,car_6513,atSRearOf
"(1, 17840895)",ego car,car_6666,atSRearOf
"(1, 17840896)",ego car,car_6313,atSRearOf
"(1, 17840896)",ego car,car_6513,atSRearOf
"(1, 17840896)",ego car,car_6666,atSRearOf
"(1, 17840897)",ego car,car_6313,atSRearOf
"(1, 17840897)",ego car,car_6513,atSRearOf
"(1, 17840897)",ego car,car_6666,atSRearOf
"(1, 17840898)",ego car,car_6313,atSRearOf
"(1, 17840898)",ego car,car_6513,atSRearOf
"(1, 17840898)",ego car,car_6666,atSRearOf
"(1, 17840899)",ego car,car_6313,atSRearOf
"(1, 17840899)",ego car,car_6513,atSRearOf
"(1, 17840899)",ego car,car_6666,atSRearOf
"(1, 17840900)",ego car,car_6313,atSRearOf
"(1, 17840900)",ego car,car_6513,atSRearOf
"(1, 17840900)",ego car,car_6666,atSRearOf
"(1, 17840901)",ego car,car_6313,atSRearOf
"(1, 17840901)",ego car,car_6513,atSRearOf
"(1, 17840901)",ego car,car_6666,atSRearOf
"(1, 17840902)",ego car,car_6313,atSRearOf
"(1, 17840902)",ego car,car_6513,atSRearOf
"(1, 17840902)",ego car,car_6666,atSRearOf
"(1, 17840903)",ego car,car_6313,atSRearOf
"(1, 17840903)",ego car,car_6513,atSRearOf
"(1, 17840903)",ego car,car_6666,atSRearOf
"(1, 17840904)",ego car,car_6313,atSRearOf
"(1, 17840904)",ego car,car_6513,atSRearOf
"(1, 17840904)",ego car,car_6666,atSRearOf
"(2, 17838841)",ego car,car_6635,atSRearOf
"(2, 17838841)",ego car,car_6362,atSRearOf
"(2, 17838841)",ego car,car_6363,atSRearOf
"(2, 17838841)",ego car,car_6636,atSRearOf
"(2, 17838841)",car_6633,ego car,atSRearOf
"(2, 17838841)",car_6360,ego car,atSRearOf
"(2, 17838841)",car_6634,ego car,atSRearOf
"(2, 17838843)",ego car,car_6635,atSRearOf
"(2, 17838843)",ego car,car_6362,atSRearOf
"(2, 17838843)",ego car,car_6363,atSRearOf
"(2, 17838843)",ego car,car_6636,atSRearOf
"(2, 17838843)",car_6633,ego car,atSRearOf
"(2, 17838843)",car_6360,ego car,atSRearOf
"(2, 17838843)",car_6634,ego car,atSRearOf
"(2, 17838844)",ego car,car_6635,atSRearOf
"(2, 17838844)",ego car,car_6362,atSRearOf
"(2, 17838844)",ego car,car_6363,atSRearOf
"(2, 17838844)",ego car,car_6636,atSRearOf
"(2, 17838844)",car_6633,ego car,atSRearOf
"(2, 17838844)",car_6360,ego car,atSRearOf
"(2, 17838845)",ego car,car_6635,atSRearOf
"(2, 17838845)",ego car,car_6362,atSRearOf
"(2, 17838845)",ego car,car_6363,atSRearOf
"(2, 17838845)",ego car,car_6636,atSRearOf
"(2, 17838845)",car_6633,ego car,atSRearOf
"(2, 17838845)",car_6360,ego car,atSRearOf
"(2, 17838846)",ego car,car_6635,atSRearOf
"(2, 17838846)",ego car,car_6362,atSRearOf
"(2, 17838846)",ego car,car_6363,atSRearOf
"(2, 17838846)",ego car,car_6636,atSRearOf
"(2, 17838846)",car_6633,ego car,atSRearOf
"(2, 17838846)",car_6360,ego car,atSRearOf
"(2, 17838847)",ego car,car_6635,atSRearOf
"(2, 17838847)",ego car,car_6362,atSRearOf
"(2, 17838847)",ego car,car_6363,atSRearOf
"(2, 17838847)",ego car,car_6636,atSRearOf
"(2, 17838847)",car_6633,ego car,atSRearOf
"(2, 17838847)",car_6360,ego car,atSRearOf
"(2, 17838848)",ego car,car_6635,atSRearOf
"(2, 17838848)",ego car,car_6362,atSRearOf
"(2, 17838848)",ego car,car_6363,atSRearOf
"(2, 17838848)",ego car,car_6636,atSRearOf
"(2, 17838848)",car_6633,ego car,atSRearOf
"(2, 17838848)",car_6360,ego car,atSRearOf
"(2, 17838848)",car_6634,ego car,atSRearOf
"(2, 17838849)",ego car,car_6635,atSRearOf
"(2, 17838849)",ego car,car_6362,atSRearOf
"(2, 17838849)",ego car,car_6363,atSRearOf
"(2, 17838849)",ego car,car_6636,atSRearOf
"(2, 17838849)",car_6633,ego car,atSRearOf
"(2, 17838849)",car_6360,ego car,atSRearOf
"(2, 17838849)",car_6634,ego car,atSRearOf
"(2, 17838850)",ego car,car_6635,atSRearOf
"(2, 17838850)",ego car,car_6362,atSRearOf
"(2, 17838850)",ego car,car_6363,atSRearOf
"(2, 17838850)",ego car,car_6636,atSRearOf
"(2, 17838850)",car_6633,ego car,atSRearOf
"(2, 17838850)",car_6360,ego car,atSRearOf
"(2, 17838850)",car_6634,ego car,atSRearOf
"(2, 17838851)",ego car,car_6635,atSRearOf
"(2, 17838851)",ego car,car_6362,atSRearOf
"(2, 17838851)",ego car,car_6363,atSRearOf
"(2, 17838851)",ego car,car_6636,atSRearOf
"(2, 17838851)",car_6633,ego car,atSRearOf
"(2, 17838851)",car_6360,ego car,atSRearOf
"(2, 17838851)",car_6634,ego car,atSRearOf
"(2, 17838852)",ego car,car_6635,atSRearOf
"(2, 17838852)",ego car,car_6362,atSRearOf
"(2, 17838852)",ego car,car_6363,atSRearOf
"(2, 17838852)",ego car,car_6636,atSRearOf
"(2, 17838852)",car_6633,ego car,atSRearOf
"(2, 17838852)",car_6360,ego car,atSRearOf
"(2, 17838852)",car_6634,ego car,atSRearOf
"(2, 17838853)",ego car,car_6635,atSRearOf
"(2, 17838853)",ego car,car_6362,atSRearOf
"(2, 17838853)",ego car,car_6363,atSRearOf
"(2, 17838853)",ego car,car_6636,atSRearOf
"(2, 17838853)",car_6633,ego car,atSRearOf
"(2, 17838853)",car_6360,ego car,atSRearOf
"(2, 17838853)",car_6634,ego car,atSRearOf
"(2, 17838854)",ego car,car_6362,atSRearOf
"(2, 17838854)",ego car,car_6363,atSRearOf
"(2, 17838854)",ego car,car_6636,atSRearOf
"(2, 17838854)",car_6633,ego car,atSRearOf
"(2, 17838854)",car_6360,ego car,atSRearOf
"(2, 17838854)",car_6634,ego car,atSRearOf
"(2, 17838855)",ego car,car_6362,atSRearOf
"(2, 17838855)",ego car,car_6363,atSRearOf
"(2, 17838855)",ego car,car_6636,atSRearOf
"(2, 17838855)",car_6633,ego car,atSRearOf
"(2, 17838855)",car_6360,ego car,atSRearOf
"(2, 17838855)",car_6634,ego car,atSRearOf
"(2, 17838856)",ego car,car_6362,atSRearOf
"(2, 17838856)",ego car,car_6363,atSRearOf
"(2, 17838856)",ego car,car_6636,atSRearOf
"(2, 17838856)",car_6633,ego car,atSRearOf
"(2, 17838856)",car_6360,ego car,atSRearOf
"(2, 17838856)",car_6634,ego car,atSRearOf
"(2, 17838857)",ego car,car_6362,atSRearOf
"(2, 17838857)",ego car,car_6363,atSRearOf
"(2, 17838857)",ego car,car_6636,atSRearOf
"(2, 17838857)",car_6633,ego car,atSRearOf
"(2, 17838857)",car_6360,ego car,atSRearOf
"(2, 17838857)",car_6634,ego car,atSRearOf
"(2, 17838858)",ego car,car_6362,atSRearOf
"(2, 17838858)",ego car,car_6363,atSRearOf
"(2, 17838858)",ego car,car_6636,atSRearOf
"(2, 17838858)",car_6633,ego car,atSRearOf
"(2, 17838858)",car_6360,ego car,atSRearOf
"(2, 17838858)",car_6634,ego car,atSRearOf
"(2, 17838859)",ego car,car_6636,atSRearOf
"(2, 17838859)",car_6633,ego car,atSRearOf
"(2, 17838859)",car_6634,ego car,atSRearOf
"(2, 17838860)",ego car,car_6636,atSRearOf
"(2, 17838860)",car_6633,ego car,atSRearOf
"(2, 17838860)",car_6634,ego car,atSRearOf
"(2, 17838861)",ego car,car_6636,atSRearOf
"(2, 17838861)",car_6633,ego car,atSRearOf
"(2, 17838861)",car_6634,ego car,atSRearOf
"(2, 17838862)",ego car,car_6636,atSRearOf
"(2, 17838862)",car_6633,ego car,atSRearOf
"(2, 17838862)",car_6634,ego car,atSRearOf
"(2, 17838863)",ego car,car_6636,atSRearOf
"(2, 17838863)",car_6633,ego car,atSRearOf
"(2, 17838863)",car_6634,ego car,atSRearOf
"(2, 17838864)",ego car,car_6636,atSRearOf
"(2, 17838864)",car_6633,ego car,atSRearOf
"(2, 17838864)",car_6634,ego car,atSRearOf
"(2, 17838865)",ego car,car_6636,atSRearOf
"(2, 17838865)",car_6633,ego car,atSRearOf
"(2, 17838865)",car_6634,ego car,atSRearOf
"(2, 17838866)",ego car,car_6636,atSRearOf
"(2, 17838866)",car_6633,ego car,atSRearOf
"(2, 17838866)",car_6634,ego car,atSRearOf
"(2, 17838867)",ego car,car_6636,atSRearOf
"(2, 17838867)",car_6633,ego car,atSRearOf
"(2, 17838867)",car_6634,ego car,atSRearOf
"(2, 17838868)",ego car,car_6636,atSRearOf
"(2, 17838868)",car_6633,ego car,atSRearOf
"(2, 17838868)",car_6634,ego car,atSRearOf
"(2, 17838869)",ego car,car_6636,atSRearOf
"(2, 17838869)",car_6633,ego car,atSRearOf
"(2, 17838869)",car_6634,ego car,atSRearOf
"(2, 17838870)",ego car,car_6636,atSRearOf
"(2, 17838870)",car_6633,ego car,atSRearOf
"(2, 17838870)",car_6634,ego car,atSRearOf
"(2, 17838871)",ego car,car_6636,atSRearOf
"(2, 17838871)",car_6633,ego car,atSRearOf
"(2, 17838871)",car_6634,ego car,atSRearOf
"(2, 17838872)",ego car,car_6636,atSRearOf
"(2, 17838872)",car_6633,ego car,atSRearOf
"(2, 17838872)",car_6634,ego car,atSRearOf
"(2, 17838873)",ego car,car_6636,atSRearOf
"(2, 17838873)",car_6633,ego car,atSRearOf
"(2, 17838873)",car_6634,ego car,atSRearOf
"(2, 17838874)",ego car,car_6636,atSRearOf
"(2, 17838874)",car_6633,ego car,atSRearOf
"(2, 17838874)",car_6634,ego car,atSRearOf
"(2, 17838875)",ego car,car_6636,atSRearOf
"(2, 17838875)",car_6633,ego car,atSRearOf
"(2, 17838875)",car_6634,ego car,atSRearOf
"(2, 17838876)",ego car,car_6636,atSRearOf
"(2, 17838876)",car_6633,ego car,atSRearOf
"(2, 17838876)",car_6634,ego car,atSRearOf
"(2, 17838877)",ego car,car_6636,atSRearOf
"(2, 17838877)",car_6633,ego car,atSRearOf
"(2, 17838877)",car_6634,ego car,atSRearOf
"(2, 17838878)",ego car,car_6636,atSRearOf
"(2, 17838878)",car_6633,ego car,atSRearOf
"(2, 17838878)",car_6634,ego car,atSRearOf
"(2, 17838879)",ego car,car_6636,atSRearOf
"(2, 17838879)",car_6633,ego car,atSRearOf
"(2, 17838879)",car_6634,ego car,atSRearOf
"(2, 17838880)",ego car,car_6636,atSRearOf
"(2, 17838880)",car_6633,ego car,atSRearOf
"(2, 17838880)",car_6634,ego car,atSRearOf
"(2, 17838881)",ego car,car_6636,atSRearOf
"(2, 17838881)",car_6633,ego car,atSRearOf
"(2, 17838881)",car_6634,ego car,atSRearOf
"(2, 17838882)",ego car,car_6636,atSRearOf
"(2, 17838882)",car_6633,ego car,atSRearOf
"(2, 17838882)",car_6634,ego car,atSRearOf
"(2, 17838883)",ego car,car_6636,atSRearOf
"(2, 17838883)",car_6633,ego car,atSRearOf
"(2, 17838883)",car_6634,ego car,atSRearOf
"(2, 17838884)",ego car,car_6636,atSRearOf
"(2, 17838884)",car_6633,ego car,atSRearOf
"(2, 17838884)",car_6634,ego car,atSRearOf
"(2, 17838885)",ego car,car_6636,atSRearOf
"(2, 17838885)",car_6633,ego car,atSRearOf
"(2, 17838885)",car_6634,ego car,atSRearOf
"(2, 17838886)",ego car,car_6636,atSRearOf
"(2, 17838886)",car_6633,ego car,atSRearOf
"(2, 17838886)",car_6634,ego car,atSRearOf
"(2, 17838887)",ego car,car_6636,atSRearOf
"(2, 17838887)",car_6633,ego car,atSRearOf
"(2, 17838887)",car_6634,ego car,atSRearOf
"(2, 17838888)",car_6633,ego car,atSRearOf
"(2, 17838889)",ego car,car_6636,atSRearOf
"(2, 17838889)",car_6633,ego car,atSRearOf
"(2, 17838889)",car_6634,ego car,atSRearOf
"(2, 17838890)",car_6633,ego car,atSRearOf
"(2, 17838891)",car_6633,ego car,atSRearOf
"(2, 17838892)",car_6633,ego car,atSRearOf
"(2, 17838893)",car_6633,ego car,atSRearOf
"(2, 17838894)",car_6633,ego car,atSRearOf
"(2, 17838895)",car_6633,ego car,atSRearOf
"(2, 17838896)",car_6633,ego car,atSRearOf
"(2, 17838897)",car_6633,ego car,atSRearOf
"(2, 17838898)",car_6633,ego car,atSRearOf
"(2, 17838899)",car_6633,ego car,atSRearOf
"(2, 17838908)",car_6360,ego car,atSRearOf
"(3, 17839044)",car_6444,ego car,atSRearOf
"(3, 17839044)",car_6447,ego car,atSRearOf
"(3, 17839046)",car_6444,ego car,atSRearOf
"(3, 17839046)",car_6447,ego car,atSRearOf
"(3, 17839047)",car_6444,ego car,atSRearOf
"(3, 17839047)",car_6447,ego car,atSRearOf
"(3, 17839048)",car_6444,ego car,atSRearOf
"(3, 17839049)",car_6444,ego car,atSRearOf
"(3, 17839050)",car_6444,ego car,atSRearOf
"(3, 17839050)",car_6447,ego car,atSRearOf
"(3, 17839051)",car_6444,ego car,atSRearOf
"(3, 17839051)",car_6447,ego car,atSRearOf
"(3, 17839052)",car_6444,ego car,atSRearOf
"(3, 17839052)",car_6447,ego car,atSRearOf
"(3, 17839053)",car_6444,ego car,atSRearOf
"(3, 17839053)",car_6447,ego car,atSRearOf
"(3, 17839054)",car_6444,ego car,atSRearOf
"(3, 17839055)",car_6444,ego car,atSRearOf
"(3, 17839056)",car_6444,ego car,atSRearOf
"(3, 17839057)",car_6444,ego car,atSRearOf
"(3, 17839057)",car_6447,ego car,atSRearOf
"(3, 17839058)",car_6444,ego car,atSRearOf
"(3, 17839058)",car_6447,ego car,atSRearOf
"(3, 17839059)",car_6444,ego car,atSRearOf
"(3, 17839060)",car_6444,ego car,atSRearOf
"(3, 17839060)",car_6447,ego car,atSRearOf
"(3, 17839061)",car_6444,ego car,atSRearOf
"(3, 17839061)",car_6447,ego car,atSRearOf
"(3, 17839062)",car_6444,ego car,atSRearOf
"(3, 17839062)",car_6447,ego car,atSRearOf
"(3, 17839063)",car_6444,ego car,atSRearOf
"(3, 17839063)",car_6447,ego car,atSRearOf
"(3, 17839064)",car_6444,ego car,atSRearOf
"(3, 17839064)",car_6447,ego car,atSRearOf
"(3, 17839065)",car_6444,ego car,atSRearOf
"(3, 17839065)",car_6447,ego car,atSRearOf
"(3, 17839066)",car_6444,ego car,atSRearOf
"(3, 17839066)",car_6442,ego car,atSRearOf
"(3, 17839066)",car_6447,ego car,atSRearOf
"(3, 17839067)",car_6444,ego car,atSRearOf
"(3, 17839067)",car_6447,ego car,atSRearOf
"(3, 17839068)",car_6444,ego car,atSRearOf
"(3, 17839068)",car_6447,ego car,atSRearOf
"(3, 17839069)",car_6444,ego car,atSRearOf
"(3, 17839069)",car_6442,ego car,atSRearOf
"(3, 17839069)",car_6447,ego car,atSRearOf
"(3, 17839070)",car_6444,ego car,atSRearOf
"(3, 17839070)",car_6447,ego car,atSRearOf
"(3, 17839071)",car_6444,ego car,atSRearOf
"(3, 17839071)",car_6442,ego car,atSRearOf
"(3, 17839071)",car_6447,ego car,atSRearOf
"(3, 17839072)",car_6444,ego car,atSRearOf
"(3, 17839072)",car_6442,ego car,atSRearOf
"(3, 17839072)",car_6447,ego car,atSRearOf
"(3, 17839073)",car_6444,ego car,atSRearOf
"(3, 17839073)",car_6442,ego car,atSRearOf
"(3, 17839073)",car_6447,ego car,atSRearOf
"(3, 17839074)",car_6444,ego car,atSRearOf
"(3, 17839074)",car_6442,ego car,atSRearOf
"(3, 17839074)",car_6447,ego car,atSRearOf
"(3, 17839075)",car_6444,ego car,atSRearOf
"(3, 17839075)",car_6442,ego car,atSRearOf
"(3, 17839075)",car_6447,ego car,atSRearOf
"(3, 17839076)",car_6444,ego car,atSRearOf
"(3, 17839076)",car_6442,ego car,atSRearOf
"(3, 17839076)",car_6447,ego car,atSRearOf
"(3, 17839077)",car_6444,ego car,atSRearOf
"(3, 17839077)",car_6442,ego car,atSRearOf
"(3, 17839077)",car_6447,ego car,atSRearOf
"(3, 17839078)",car_6444,ego car,atSRearOf
"(3, 17839078)",car_6442,ego car,atSRearOf
"(3, 17839078)",car_6447,ego car,atSRearOf
"(3, 17839079)",car_6444,ego car,atSRearOf
"(3, 17839079)",car_6442,ego car,atSRearOf
"(3, 17839079)",car_6447,ego car,atSRearOf
"(3, 17839080)",car_6444,ego car,atSRearOf
"(3, 17839080)",car_6442,ego car,atSRearOf
"(3, 17839080)",car_6447,ego car,atSRearOf
"(3, 17839081)",car_6444,ego car,atSRearOf
"(3, 17839081)",car_6442,ego car,atSRearOf
"(3, 17839081)",car_6447,ego car,atSRearOf
"(3, 17839082)",car_6444,ego car,atSRearOf
"(3, 17839082)",car_6442,ego car,atSRearOf
"(3, 17839082)",car_6447,ego car,atSRearOf
"(3, 17839083)",car_6444,ego car,atSRearOf
"(3, 17839083)",car_6442,ego car,atSRearOf
"(3, 17839083)",car_6447,ego car,atSRearOf
"(3, 17839084)",car_6444,ego car,atSRearOf
"(3, 17839084)",car_6442,ego car,atSRearOf
"(3, 17839084)",car_6447,ego car,atSRearOf
"(3, 17839085)",car_6444,ego car,atSRearOf
"(3, 17839085)",car_6442,ego car,atSRearOf
"(3, 17839085)",car_6447,ego car,atSRearOf
"(3, 17839086)",car_6444,ego car,atSRearOf
"(3, 17839086)",car_6442,ego car,atSRearOf
"(3, 17839086)",car_6447,ego car,atSRearOf
"(3, 17839087)",car_6444,ego car,atSRearOf
"(3, 17839087)",car_6442,ego car,atSRearOf
"(3, 17839087)",car_6447,ego car,atSRearOf
"(3, 17839088)",car_6444,ego car,atSRearOf
"(3, 17839088)",car_6442,ego car,atSRearOf
