id,Node_1,Node_2,label
"(0, 17794854)",ego car,car_5874,super_near
"(0, 17794854)",car_5874,ego car,super_near
"(0, 17794855)",ego car,car_5874,super_near
"(0, 17794855)",car_5874,ego car,super_near
"(0, 17794856)",ego car,car_5874,super_near
"(0, 17794856)",car_5874,ego car,super_near
"(0, 17794858)",ego car,car_5874,super_near
"(0, 17794858)",car_5874,ego car,super_near
"(0, 17794859)",ego car,car_5874,super_near
"(0, 17794859)",car_5874,ego car,super_near
"(0, 17794860)",ego car,car_6083,super_near
"(0, 17794860)",ego car,car_5874,super_near
"(0, 17794860)",car_6083,ego car,super_near
"(0, 17794860)",car_5874,ego car,super_near
"(0, 17794861)",ego car,car_5874,super_near
"(0, 17794861)",car_5874,ego car,super_near
"(0, 17794862)",ego car,car_6083,super_near
"(0, 17794862)",ego car,car_5874,super_near
"(0, 17794862)",car_6083,ego car,super_near
"(0, 17794862)",car_5874,ego car,super_near
"(0, 17794863)",ego car,car_6083,super_near
"(0, 17794863)",ego car,car_5874,super_near
"(0, 17794863)",car_6083,ego car,super_near
"(0, 17794863)",car_5874,ego car,super_near
"(0, 17794864)",ego car,car_6083,super_near
"(0, 17794864)",ego car,car_5874,super_near
"(0, 17794864)",car_6083,ego car,super_near
"(0, 17794864)",car_5874,ego car,super_near
"(0, 17794865)",ego car,car_6083,super_near
"(0, 17794865)",ego car,car_5874,super_near
"(0, 17794865)",car_6083,ego car,super_near
"(0, 17794865)",car_5874,ego car,super_near
"(0, 17794866)",ego car,car_5874,super_near
"(0, 17794866)",car_5874,ego car,super_near
"(0, 17794867)",ego car,car_6083,super_near
"(0, 17794867)",ego car,car_5874,super_near
"(0, 17794867)",car_6083,ego car,super_near
"(0, 17794867)",car_5874,ego car,super_near
"(0, 17794868)",ego car,car_5874,super_near
"(0, 17794868)",car_5874,ego car,super_near
"(0, 17794869)",ego car,car_6083,super_near
"(0, 17794869)",ego car,car_5874,super_near
"(0, 17794869)",car_6083,ego car,super_near
"(0, 17794869)",car_5874,ego car,super_near
"(0, 17794870)",ego car,car_6083,super_near
"(0, 17794870)",ego car,car_5874,super_near
"(0, 17794870)",car_6083,ego car,super_near
"(0, 17794870)",car_5874,ego car,super_near
"(0, 17794871)",ego car,car_6083,super_near
"(0, 17794871)",car_6083,ego car,super_near
"(0, 17794872)",ego car,car_6083,super_near
"(0, 17794872)",car_6083,ego car,super_near
"(0, 17794873)",ego car,car_6083,super_near
"(0, 17794873)",car_6083,ego car,super_near
"(0, 17794874)",ego car,car_6083,super_near
"(0, 17794874)",ego car,car_5874,super_near
"(0, 17794874)",car_6083,ego car,super_near
"(0, 17794874)",car_5874,ego car,super_near
"(0, 17794875)",ego car,car_6083,super_near
"(0, 17794875)",ego car,car_5874,super_near
"(0, 17794875)",car_6083,ego car,super_near
"(0, 17794875)",car_5874,ego car,super_near
"(0, 17794876)",ego car,car_6083,super_near
"(0, 17794876)",ego car,car_5874,super_near
"(0, 17794876)",car_6083,ego car,super_near
"(0, 17794876)",car_5874,ego car,super_near
"(3, 17839105)",ego car,car_6447,super_near
"(3, 17839105)",car_6447,ego car,super_near
"(3, 17839107)",ego car,car_6447,super_near
"(3, 17839107)",car_6447,ego car,super_near
"(3, 17839109)",ego car,car_6447,super_near
"(3, 17839109)",car_6447,ego car,super_near
"(3, 17839110)",ego car,car_6447,super_near
"(3, 17839110)",car_6447,ego car,super_near
"(3, 17839111)",ego car,car_6447,super_near
"(3, 17839111)",car_6447,ego car,super_near
"(3, 17839112)",ego car,car_6447,super_near
"(3, 17839112)",car_6447,ego car,super_near
"(3, 17839114)",ego car,car_6447,super_near
"(3, 17839114)",car_6447,ego car,super_near
"(3, 17839116)",ego car,car_6447,super_near
"(3, 17839116)",car_6447,ego car,super_near
"(3, 17839117)",ego car,car_6447,super_near
"(3, 17839117)",car_6447,ego car,super_near
"(3, 17839118)",ego car,car_6447,super_near
"(3, 17839118)",car_6447,ego car,super_near
"(3, 17839119)",ego car,car_6447,super_near
"(3, 17839119)",car_6447,ego car,super_near
"(3, 17839120)",ego car,car_6447,super_near
"(3, 17839120)",car_6447,ego car,super_near
"(3, 17839121)",ego car,car_6447,super_near
"(3, 17839121)",car_6447,ego car,super_near
"(3, 17839122)",ego car,car_6447,super_near
"(3, 17839122)",car_6447,ego car,super_near
"(3, 17839123)",ego car,car_6447,super_near
"(3, 17839123)",car_6447,ego car,super_near
"(3, 17839124)",ego car,car_6447,super_near
"(3, 17839124)",car_6447,ego car,super_near
"(3, 17839125)",ego car,car_6447,super_near
"(3, 17839125)",car_6447,ego car,super_near
"(3, 17839126)",ego car,car_6447,super_near
"(3, 17839126)",car_6447,ego car,super_near
"(3, 17839127)",ego car,car_6447,super_near
"(3, 17839127)",car_6447,ego car,super_near
"(3, 17839128)",ego car,car_6447,super_near
"(3, 17839128)",car_6447,ego car,super_near
"(3, 17839129)",ego car,car_6447,super_near
"(3, 17839129)",car_6447,ego car,super_near
"(3, 17839130)",ego car,car_6447,super_near
"(3, 17839130)",car_6447,ego car,super_near
"(3, 17839131)",ego car,car_6447,super_near
"(3, 17839131)",car_6447,ego car,super_near
"(3, 17839132)",ego car,car_6447,super_near
"(3, 17839132)",car_6447,ego car,super_near
"(3, 17839133)",ego car,car_6447,super_near
"(3, 17839133)",car_6447,ego car,super_near
"(3, 17839134)",ego car,car_6447,super_near
"(3, 17839134)",car_6447,ego car,super_near
"(3, 17839135)",ego car,car_6447,super_near
"(3, 17839135)",car_6447,ego car,super_near
"(3, 17839136)",ego car,car_6447,super_near
"(3, 17839136)",car_6447,ego car,super_near
"(3, 17839137)",ego car,car_6447,super_near
"(3, 17839137)",car_6447,ego car,super_near
"(3, 17839138)",ego car,car_6447,super_near
"(3, 17839138)",car_6447,ego car,super_near
"(3, 17839139)",ego car,car_6447,super_near
"(3, 17839139)",car_6447,ego car,super_near
"(3, 17839140)",ego car,car_6447,super_near
"(3, 17839140)",car_6447,ego car,super_near
"(3, 17839141)",ego car,car_6447,super_near
"(3, 17839141)",car_6447,ego car,super_near
"(3, 17839142)",ego car,car_6447,super_near
"(3, 17839142)",car_6447,ego car,super_near
"(3, 17839143)",ego car,car_6447,super_near
"(3, 17839143)",car_6447,ego car,super_near
"(3, 17839144)",ego car,car_6447,super_near
"(3, 17839144)",car_6447,ego car,super_near
"(3, 17839145)",ego car,car_6447,super_near
"(3, 17839145)",car_6447,ego car,super_near
"(3, 17839146)",ego car,car_6447,super_near
"(3, 17839146)",car_6447,ego car,super_near
"(4, 17839247)",ego car,car_6391,super_near
"(4, 17839247)",car_6391,ego car,super_near
"(4, 17839249)",ego car,car_6391,super_near
"(4, 17839249)",car_6391,ego car,super_near
"(4, 17839250)",ego car,car_6391,super_near
"(4, 17839250)",car_6391,ego car,super_near
"(4, 17839251)",ego car,car_6391,super_near
"(4, 17839251)",car_6391,ego car,super_near
"(4, 17839252)",ego car,car_6391,super_near
"(4, 17839252)",car_6391,ego car,super_near
"(4, 17839253)",ego car,car_6391,super_near
"(4, 17839253)",car_6391,ego car,super_near
"(4, 17839255)",ego car,car_6391,super_near
"(4, 17839255)",car_6391,ego car,super_near
"(4, 17839256)",ego car,car_6391,super_near
"(4, 17839256)",car_6391,ego car,super_near
"(4, 17839257)",ego car,car_6391,super_near
"(4, 17839257)",car_6391,ego car,super_near
"(4, 17839258)",ego car,car_6391,super_near
"(4, 17839258)",car_6391,ego car,super_near
"(4, 17839260)",ego car,car_6391,super_near
"(4, 17839260)",car_6391,ego car,super_near
"(4, 17839261)",ego car,car_6391,super_near
"(4, 17839261)",car_6391,ego car,super_near
"(4, 17839262)",ego car,car_6391,super_near
"(4, 17839262)",car_6391,ego car,super_near
"(4, 17839263)",ego car,car_6391,super_near
"(4, 17839263)",car_6391,ego car,super_near
"(4, 17839264)",ego car,car_6391,super_near
"(4, 17839264)",car_6391,ego car,super_near
"(4, 17839265)",ego car,car_6391,super_near
"(4, 17839265)",car_6391,ego car,super_near
"(4, 17839266)",ego car,car_6391,super_near
"(4, 17839266)",car_6391,ego car,super_near
"(4, 17839267)",ego car,car_6391,super_near
"(4, 17839267)",car_6391,ego car,super_near
"(4, 17839268)",ego car,car_6391,super_near
"(4, 17839268)",car_6391,ego car,super_near
"(4, 17839269)",ego car,car_6391,super_near
"(4, 17839269)",car_6391,ego car,super_near
"(4, 17839270)",ego car,car_6391,super_near
"(4, 17839270)",car_6391,ego car,super_near
"(4, 17839271)",ego car,car_6391,super_near
"(4, 17839271)",car_6391,ego car,super_near
"(4, 17839272)",ego car,car_6391,super_near
"(4, 17839272)",car_6391,ego car,super_near
"(4, 17839273)",ego car,car_6391,super_near
"(4, 17839273)",car_6391,ego car,super_near
"(4, 17839274)",ego car,car_6391,super_near
"(4, 17839274)",car_6391,ego car,super_near
"(4, 17839275)",ego car,car_6391,super_near
"(4, 17839275)",car_6391,ego car,super_near
"(4, 17839276)",ego car,car_6391,super_near
"(4, 17839276)",car_6391,ego car,super_near
"(4, 17839277)",ego car,car_6391,super_near
"(4, 17839277)",car_6391,ego car,super_near
"(4, 17839278)",ego car,car_6391,super_near
"(4, 17839278)",car_6391,ego car,super_near
"(4, 17839279)",ego car,car_6391,super_near
"(4, 17839279)",car_6391,ego car,super_near
"(4, 17839280)",ego car,car_6391,super_near
"(4, 17839280)",car_6391,ego car,super_near
"(4, 17839281)",ego car,car_6391,super_near
"(4, 17839281)",car_6391,ego car,super_near
"(4, 17839282)",ego car,car_6391,super_near
"(4, 17839282)",car_6391,ego car,super_near
"(4, 17839284)",ego car,car_6391,super_near
"(4, 17839284)",car_6391,ego car,super_near
"(4, 17839285)",ego car,car_6391,super_near
"(4, 17839285)",car_6391,ego car,super_near
"(4, 17839305)",ego car,car_6391,super_near
"(4, 17839305)",car_6391,ego car,super_near
"(4, 17839306)",ego car,car_6391,super_near
"(4, 17839306)",car_6391,ego car,super_near
"(4, 17839307)",ego car,car_6391,super_near
"(4, 17839307)",car_6391,ego car,super_near
"(4, 17839308)",ego car,car_6391,super_near
"(4, 17839308)",car_6391,ego car,super_near
"(4, 17839309)",ego car,car_6391,super_near
"(4, 17839309)",car_6391,ego car,super_near
"(4, 17839310)",ego car,car_6391,super_near
"(4, 17839310)",car_6391,ego car,super_near
"(4, 17839311)",ego car,car_6391,super_near
"(4, 17839311)",car_6391,ego car,super_near
"(4, 17839312)",ego car,car_6391,super_near
"(4, 17839312)",car_6391,ego car,super_near
"(4, 17839313)",ego car,car_6391,super_near
"(4, 17839313)",car_6391,ego car,super_near
"(4, 17839314)",ego car,car_6391,super_near
"(4, 17839314)",car_6391,ego car,super_near
"(4, 17839315)",ego car,car_6391,super_near
"(4, 17839315)",car_6391,ego car,super_near
"(4, 17839316)",ego car,car_6391,super_near
"(4, 17839316)",car_6391,ego car,super_near
"(6, 17791648)",ego car,car_5562,super_near
"(6, 17791648)",car_5562,ego car,super_near
"(6, 17791650)",ego car,car_5562,super_near
"(6, 17791650)",car_5562,ego car,super_near
"(6, 17791652)",ego car,car_5562,super_near
"(6, 17791652)",car_5562,ego car,super_near
"(6, 17791653)",ego car,car_5562,super_near
"(6, 17791653)",car_5562,ego car,super_near
"(6, 17791654)",ego car,car_5562,super_near
"(6, 17791654)",car_5562,ego car,super_near
"(6, 17791655)",ego car,car_5562,super_near
"(6, 17791655)",car_5562,ego car,super_near
"(6, 17791656)",ego car,car_5562,super_near
"(6, 17791656)",car_5562,ego car,super_near
"(6, 17791657)",ego car,car_5562,super_near
"(6, 17791657)",car_5562,ego car,super_near
"(6, 17791658)",ego car,car_5562,super_near
"(6, 17791658)",car_5562,ego car,super_near
"(6, 17791659)",ego car,car_5562,super_near
"(6, 17791659)",car_5562,ego car,super_near
"(6, 17791660)",ego car,car_5562,super_near
"(6, 17791660)",car_5562,ego car,super_near
"(6, 17791661)",ego car,car_5562,super_near
"(6, 17791661)",car_5562,ego car,super_near
"(6, 17791662)",ego car,car_5562,super_near
"(6, 17791662)",car_5562,ego car,super_near
"(6, 17791663)",ego car,car_5562,super_near
"(6, 17791663)",car_5562,ego car,super_near
"(6, 17791664)",ego car,car_5562,super_near
"(6, 17791664)",car_5562,ego car,super_near
"(6, 17791665)",ego car,car_5562,super_near
"(6, 17791665)",car_5562,ego car,super_near
"(6, 17791666)",ego car,car_5562,super_near
"(6, 17791666)",car_5562,ego car,super_near
"(6, 17791667)",ego car,car_5375,super_near
"(6, 17791667)",ego car,car_5562,super_near
"(6, 17791667)",car_5375,ego car,super_near
"(6, 17791667)",car_5562,ego car,super_near
"(6, 17791668)",ego car,car_5375,super_near
"(6, 17791668)",ego car,car_5562,super_near
"(6, 17791668)",car_5375,ego car,super_near
"(6, 17791668)",car_5562,ego car,super_near
"(6, 17791669)",ego car,car_5375,super_near
"(6, 17791669)",ego car,car_5562,super_near
"(6, 17791669)",car_5375,ego car,super_near
"(6, 17791669)",car_5562,ego car,super_near
"(6, 17791670)",ego car,car_5375,super_near
"(6, 17791670)",ego car,car_5562,super_near
"(6, 17791670)",car_5375,ego car,super_near
"(6, 17791670)",car_5562,ego car,super_near
"(6, 17791671)",ego car,car_5375,super_near
"(6, 17791671)",ego car,car_5562,super_near
"(6, 17791671)",car_5375,ego car,super_near
"(6, 17791671)",car_5562,ego car,super_near
"(6, 17791672)",ego car,car_5375,super_near
"(6, 17791672)",ego car,car_5562,super_near
"(6, 17791672)",car_5375,ego car,super_near
"(6, 17791672)",car_5562,ego car,super_near
"(6, 17791673)",ego car,car_5562,super_near
"(6, 17791673)",car_5562,ego car,super_near
"(6, 17791674)",ego car,car_5375,super_near
"(6, 17791674)",ego car,car_5562,super_near
"(6, 17791674)",car_5375,ego car,super_near
"(6, 17791674)",car_5562,ego car,super_near
"(6, 17791675)",ego car,car_5375,super_near
"(6, 17791675)",ego car,car_5562,super_near
"(6, 17791675)",car_5375,ego car,super_near
"(6, 17791675)",car_5562,ego car,super_near
"(6, 17791676)",ego car,car_5562,super_near
"(6, 17791676)",car_5562,ego car,super_near
"(6, 17791677)",ego car,car_5562,super_near
"(6, 17791677)",car_5562,ego car,super_near
"(6, 17791678)",ego car,car_5375,super_near
"(6, 17791678)",ego car,car_5562,super_near
"(6, 17791678)",car_5375,ego car,super_near
"(6, 17791678)",car_5562,ego car,super_near
"(6, 17791679)",ego car,car_5375,super_near
"(6, 17791679)",ego car,car_5562,super_near
"(6, 17791679)",car_5375,ego car,super_near
"(6, 17791679)",car_5562,ego car,super_near
"(6, 17791680)",ego car,car_5375,super_near
"(6, 17791680)",ego car,car_5562,super_near
"(6, 17791680)",car_5375,ego car,super_near
"(6, 17791680)",car_5562,ego car,super_near
"(6, 17791681)",ego car,car_5375,super_near
"(6, 17791681)",ego car,car_5562,super_near
"(6, 17791681)",car_5375,ego car,super_near
"(6, 17791681)",car_5562,ego car,super_near
"(6, 17791682)",ego car,car_5375,super_near
"(6, 17791682)",ego car,car_5562,super_near
"(6, 17791682)",car_5375,ego car,super_near
"(6, 17791682)",car_5562,ego car,super_near
"(6, 17791683)",ego car,car_5375,super_near
"(6, 17791683)",ego car,car_5562,super_near
"(6, 17791683)",car_5375,ego car,super_near
"(6, 17791683)",car_5562,ego car,super_near
"(6, 17791684)",ego car,car_5375,super_near
"(6, 17791684)",ego car,car_5562,super_near
"(6, 17791684)",car_5375,ego car,super_near
"(6, 17791684)",car_5562,ego car,super_near
"(6, 17791685)",ego car,car_5375,super_near
"(6, 17791685)",ego car,car_5562,super_near
"(6, 17791685)",car_5375,ego car,super_near
"(6, 17791685)",car_5562,ego car,super_near
"(6, 17791686)",ego car,car_5375,super_near
"(6, 17791686)",ego car,car_5562,super_near
"(6, 17791686)",car_5375,ego car,super_near
"(6, 17791686)",car_5562,ego car,super_near
"(6, 17791687)",ego car,car_5562,super_near
"(6, 17791687)",car_5562,ego car,super_near
"(6, 17791688)",ego car,car_5562,super_near
"(6, 17791688)",car_5562,ego car,super_near
"(6, 17791689)",ego car,car_5562,super_near
"(6, 17791689)",car_5562,ego car,super_near
"(6, 17791690)",ego car,car_5562,super_near
"(6, 17791690)",car_5562,ego car,super_near
"(6, 17791691)",ego car,car_5562,super_near
"(6, 17791691)",car_5562,ego car,super_near
"(6, 17791692)",ego car,car_5562,super_near
"(6, 17791692)",car_5562,ego car,super_near
"(6, 17791693)",ego car,car_5562,super_near
"(6, 17791693)",car_5562,ego car,super_near
"(6, 17791694)",ego car,car_5562,super_near
"(6, 17791694)",car_5562,ego car,super_near
"(6, 17791695)",ego car,car_5562,super_near
"(6, 17791695)",car_5562,ego car,super_near
"(6, 17791696)",ego car,car_5562,super_near
"(6, 17791696)",car_5562,ego car,super_near
"(6, 17791697)",ego car,car_5562,super_near
"(6, 17791697)",car_5562,ego car,super_near
"(6, 17791698)",ego car,car_5562,super_near
"(6, 17791698)",car_5562,ego car,super_near
"(6, 17791699)",ego car,car_5562,super_near
"(6, 17791699)",car_5562,ego car,super_near
"(6, 17791700)",ego car,car_5562,super_near
"(6, 17791700)",car_5562,ego car,super_near
"(7, 17840248)",ego car,car_6572,super_near
"(7, 17840248)",car_6572,ego car,super_near
"(7, 17840250)",ego car,car_6572,super_near
"(7, 17840250)",car_6572,ego car,super_near
"(7, 17840252)",ego car,car_6572,super_near
"(7, 17840252)",car_6572,ego car,super_near
"(7, 17840254)",ego car,car_6572,super_near
"(7, 17840254)",car_6572,ego car,super_near
"(7, 17840255)",ego car,car_6572,super_near
"(7, 17840255)",car_6572,ego car,super_near
"(7, 17840256)",ego car,car_6572,super_near
"(7, 17840256)",car_6572,ego car,super_near
"(7, 17840259)",ego car,car_6572,super_near
"(7, 17840259)",car_6572,ego car,super_near
"(7, 17840295)",ego car,car_6572,super_near
"(7, 17840295)",car_6572,ego car,super_near
"(10, 17790308)",ego car,car_5359,super_near
"(10, 17790308)",car_5359,ego car,super_near
"(10, 17790310)",ego car,car_5359,super_near
"(10, 17790310)",car_5359,ego car,super_near
"(10, 17790311)",ego car,car_5359,super_near
"(10, 17790311)",car_5359,ego car,super_near
"(10, 17790312)",ego car,car_5359,super_near
"(10, 17790312)",car_5359,ego car,super_near
"(10, 17790313)",ego car,car_5359,super_near
"(10, 17790313)",car_5359,ego car,super_near
"(10, 17790314)",ego car,car_5359,super_near
"(10, 17790314)",car_5359,ego car,super_near
"(10, 17790315)",ego car,car_5359,super_near
"(10, 17790315)",car_5359,ego car,super_near
"(10, 17790316)",ego car,car_5359,super_near
"(10, 17790316)",car_5359,ego car,super_near
"(10, 17790317)",ego car,car_5359,super_near
"(10, 17790317)",car_5359,ego car,super_near
"(10, 17790318)",ego car,car_5359,super_near
"(10, 17790318)",car_5359,ego car,super_near
"(10, 17790319)",ego car,car_5359,super_near
"(10, 17790319)",car_5359,ego car,super_near
"(10, 17790320)",ego car,car_5359,super_near
"(10, 17790320)",car_5359,ego car,super_near
"(10, 17790321)",ego car,car_5359,super_near
"(10, 17790321)",car_5359,ego car,super_near
"(10, 17790322)",ego car,car_5359,super_near
"(10, 17790322)",car_5359,ego car,super_near
"(10, 17790323)",ego car,car_5359,super_near
"(10, 17790323)",car_5359,ego car,super_near
"(10, 17790324)",ego car,car_5359,super_near
"(10, 17790324)",car_5359,ego car,super_near
"(10, 17790325)",ego car,car_5359,super_near
"(10, 17790325)",car_5359,ego car,super_near
"(10, 17790326)",ego car,car_5359,super_near
"(10, 17790326)",car_5359,ego car,super_near
"(10, 17790327)",ego car,car_5359,super_near
"(10, 17790327)",car_5359,ego car,super_near
"(10, 17790328)",ego car,car_5359,super_near
"(10, 17790328)",car_5359,ego car,super_near
"(10, 17790329)",ego car,car_5359,super_near
"(10, 17790329)",car_5359,ego car,super_near
"(10, 17790330)",ego car,car_5359,super_near
"(10, 17790330)",car_5359,ego car,super_near
"(10, 17790331)",ego car,car_5359,super_near
"(10, 17790331)",car_5359,ego car,super_near
"(10, 17790332)",ego car,car_5359,super_near
"(10, 17790332)",car_5359,ego car,super_near
"(10, 17790333)",ego car,car_5359,super_near
"(10, 17790333)",car_5359,ego car,super_near
"(10, 17790334)",ego car,car_5359,super_near
"(10, 17790334)",car_5359,ego car,super_near
"(10, 17790335)",ego car,car_5359,super_near
"(10, 17790335)",car_5359,ego car,super_near
"(10, 17790336)",ego car,car_5359,super_near
"(10, 17790336)",car_5359,ego car,super_near
"(10, 17790337)",ego car,car_5359,super_near
"(10, 17790337)",car_5359,ego car,super_near
"(10, 17790338)",ego car,car_5359,super_near
"(10, 17790338)",car_5359,ego car,super_near
"(10, 17790339)",ego car,car_5359,super_near
"(10, 17790339)",car_5359,ego car,super_near
"(10, 17790340)",ego car,car_5359,super_near
"(10, 17790340)",car_5359,ego car,super_near
"(10, 17790341)",ego car,car_5359,super_near
"(10, 17790341)",car_5359,ego car,super_near
"(10, 17790342)",ego car,car_5359,super_near
"(10, 17790342)",car_5359,ego car,super_near
"(10, 17790343)",ego car,car_5359,super_near
"(10, 17790343)",car_5359,ego car,super_near
"(10, 17790344)",ego car,car_5359,super_near
"(10, 17790344)",car_5359,ego car,super_near
"(10, 17790345)",ego car,car_5359,super_near
"(10, 17790345)",car_5359,ego car,super_near
"(10, 17790346)",ego car,car_5359,super_near
"(10, 17790346)",car_5359,ego car,super_near
"(10, 17790347)",ego car,car_5359,super_near
"(10, 17790347)",car_5359,ego car,super_near
"(10, 17790348)",ego car,car_5359,super_near
"(10, 17790348)",car_5359,ego car,super_near
"(10, 17790349)",ego car,car_5359,super_near
"(10, 17790349)",car_5359,ego car,super_near
"(10, 17790350)",ego car,car_5359,super_near
"(10, 17790350)",car_5359,ego car,super_near
"(10, 17790351)",ego car,car_5359,super_near
"(10, 17790351)",car_5359,ego car,super_near
"(10, 17790352)",ego car,car_5359,super_near
"(10, 17790352)",car_5359,ego car,super_near
"(10, 17790353)",ego car,car_5359,super_near
"(10, 17790353)",car_5359,ego car,super_near
"(10, 17790354)",ego car,car_5359,super_near
"(10, 17790354)",car_5359,ego car,super_near
"(10, 17790355)",ego car,car_5359,super_near
"(10, 17790355)",car_5359,ego car,super_near
"(10, 17790356)",ego car,car_5359,super_near
"(10, 17790356)",car_5359,ego car,super_near
"(11, 17790472)",ego car,car_5519,super_near
"(11, 17790472)",car_5519,ego car,super_near
"(11, 17790473)",ego car,car_5519,super_near
"(11, 17790473)",car_5519,ego car,super_near
"(11, 17790474)",ego car,car_5519,super_near
"(11, 17790474)",car_5519,ego car,super_near
"(11, 17790475)",ego car,car_5519,super_near
"(11, 17790475)",car_5519,ego car,super_near
"(11, 17790476)",ego car,car_5519,super_near
"(11, 17790476)",car_5519,ego car,super_near
"(11, 17790477)",ego car,car_5519,super_near
"(11, 17790477)",car_5519,ego car,super_near
"(11, 17790478)",ego car,car_5519,super_near
"(11, 17790478)",car_5519,ego car,super_near
"(11, 17790479)",ego car,car_5519,super_near
"(11, 17790479)",car_5519,ego car,super_near
"(11, 17790480)",ego car,car_5519,super_near
"(11, 17790480)",car_5519,ego car,super_near
"(11, 17790481)",ego car,car_5519,super_near
"(11, 17790481)",car_5519,ego car,super_near
"(11, 17790482)",ego car,car_5519,super_near
"(11, 17790482)",car_5519,ego car,super_near
"(11, 17790483)",ego car,car_5519,super_near
"(11, 17790483)",car_5519,ego car,super_near
"(11, 17790484)",ego car,car_5519,super_near
"(11, 17790484)",car_5519,ego car,super_near
"(11, 17790485)",ego car,car_5519,super_near
"(11, 17790485)",car_5519,ego car,super_near
"(11, 17790486)",ego car,car_5519,super_near
"(11, 17790486)",car_5519,ego car,super_near
"(11, 17790488)",ego car,car_5519,super_near
"(11, 17790488)",car_5519,ego car,super_near
"(11, 17790490)",ego car,car_5519,super_near
"(11, 17790490)",car_5519,ego car,super_near
"(11, 17790491)",ego car,car_5519,super_near
"(11, 17790491)",car_5519,ego car,super_near
"(11, 17790492)",ego car,car_5519,super_near
"(11, 17790492)",car_5519,ego car,super_near
"(11, 17790493)",ego car,car_5519,super_near
"(11, 17790493)",car_5519,ego car,super_near
"(11, 17790494)",ego car,car_5519,super_near
"(11, 17790494)",car_5519,ego car,super_near
"(11, 17790495)",ego car,car_5519,super_near
"(11, 17790495)",car_5519,ego car,super_near
"(11, 17790496)",ego car,car_5519,super_near
"(11, 17790496)",car_5519,ego car,super_near
"(11, 17790497)",ego car,car_5519,super_near
"(11, 17790497)",car_5519,ego car,super_near
"(11, 17790498)",ego car,car_5519,super_near
"(11, 17790498)",car_5519,ego car,super_near
"(11, 17790499)",ego car,car_5519,super_near
"(11, 17790499)",car_5519,ego car,super_near
"(11, 17790500)",ego car,car_5519,super_near
"(11, 17790500)",car_5519,ego car,super_near
"(11, 17790501)",ego car,car_5519,super_near
"(11, 17790501)",car_5519,ego car,super_near
"(11, 17790502)",ego car,car_5519,super_near
