id,Node_1,Node_2,label
"(0, 17794857)",ego car,car_5874,toLeftOf
"(0, 17794858)",ego car,car_6083,toLeftOf
"(0, 17794858)",ego car,car_5874,toLeftOf
"(0, 17794859)",ego car,car_6083,toLeftOf
"(0, 17794859)",ego car,car_5874,toLeftOf
"(0, 17794860)",ego car,car_6083,toLeftOf
"(0, 17794860)",ego car,car_5874,toLeftOf
"(0, 17794861)",ego car,car_6083,toLeftOf
"(0, 17794861)",ego car,car_5874,toLeftOf
"(0, 17794862)",ego car,car_6083,toLeftOf
"(0, 17794862)",ego car,car_5874,toLeftOf
"(0, 17794863)",ego car,car_6083,toLeftOf
"(0, 17794863)",ego car,car_5874,toLeftOf
"(0, 17794864)",ego car,car_6083,toLeftOf
"(0, 17794864)",ego car,car_5874,toLeftOf
"(0, 17794865)",ego car,car_6083,toLeftOf
"(0, 17794865)",ego car,car_5874,toLeftOf
"(0, 17794866)",ego car,car_6083,toLeftOf
"(0, 17794866)",ego car,car_5874,toLeftOf
"(0, 17794867)",ego car,car_6083,toLeftOf
"(0, 17794867)",ego car,car_5874,toLeftOf
"(0, 17794868)",ego car,car_6083,toLeftOf
"(0, 17794868)",ego car,car_5874,toLeftOf
"(0, 17794869)",ego car,car_6083,toLeftOf
"(0, 17794869)",ego car,car_5874,toLeftOf
"(0, 17794870)",ego car,car_6083,toLeftOf
"(0, 17794870)",ego car,car_5874,toLeftOf
"(0, 17794871)",ego car,car_6083,toLeftOf
"(0, 17794871)",ego car,car_5874,toLeftOf
"(0, 17794872)",ego car,car_6083,toLeftOf
"(0, 17794872)",ego car,car_5874,toLeftOf
"(0, 17794873)",ego car,car_6083,toLeftOf
"(0, 17794873)",ego car,car_5874,toLeftOf
"(0, 17794874)",ego car,car_6083,toLeftOf
"(0, 17794874)",ego car,car_5874,toLeftOf
"(0, 17794875)",ego car,car_6083,toLeftOf
"(0, 17794875)",ego car,car_5874,toLeftOf
"(0, 17794876)",ego car,car_6083,toLeftOf
"(0, 17794876)",ego car,car_5874,toLeftOf
"(1, 17840802)",ego car,car_6480,toLeftOf
"(1, 17840804)",ego car,car_6480,toLeftOf
"(1, 17840805)",ego car,car_6480,toLeftOf
"(1, 17840806)",ego car,car_6480,toLeftOf
"(1, 17840807)",ego car,car_6480,toLeftOf
"(1, 17840808)",ego car,car_6480,toLeftOf
"(1, 17840809)",ego car,car_6480,toLeftOf
"(1, 17840810)",ego car,car_6480,toLeftOf
"(1, 17840811)",ego car,car_6480,toLeftOf
"(1, 17840812)",ego car,car_6480,toLeftOf
"(1, 17840813)",ego car,car_6480,toLeftOf
"(1, 17840814)",ego car,car_6480,toLeftOf
"(1, 17840815)",ego car,car_6480,toLeftOf
"(1, 17840816)",ego car,car_6480,toLeftOf
"(1, 17840817)",ego car,car_6480,toLeftOf
"(1, 17840818)",ego car,car_6480,toLeftOf
"(1, 17840818)",ego car,car_6513,toLeftOf
"(1, 17840819)",ego car,car_6480,toLeftOf
"(1, 17840819)",ego car,car_6513,toLeftOf
"(1, 17840820)",ego car,car_6480,toLeftOf
"(1, 17840820)",ego car,car_6513,toLeftOf
"(1, 17840821)",ego car,car_6480,toLeftOf
"(1, 17840821)",ego car,car_6513,toLeftOf
"(1, 17840822)",ego car,car_6313,toLeftOf
"(1, 17840822)",ego car,car_6480,toLeftOf
"(1, 17840822)",ego car,car_6513,toLeftOf
"(1, 17840823)",ego car,car_6313,toLeftOf
"(1, 17840823)",ego car,car_6480,toLeftOf
"(1, 17840823)",ego car,car_6513,toLeftOf
"(1, 17840824)",ego car,car_6313,toLeftOf
"(1, 17840824)",ego car,car_6480,toLeftOf
"(1, 17840824)",ego car,car_6513,toLeftOf
"(1, 17840825)",ego car,car_6313,toLeftOf
"(1, 17840825)",ego car,car_6480,toLeftOf
"(1, 17840825)",ego car,car_6513,toLeftOf
"(1, 17840826)",ego car,car_6313,toLeftOf
"(1, 17840826)",ego car,car_6480,toLeftOf
"(1, 17840826)",ego car,car_6513,toLeftOf
"(1, 17840827)",ego car,car_6313,toLeftOf
"(1, 17840827)",ego car,car_6480,toLeftOf
"(1, 17840827)",ego car,car_6513,toLeftOf
"(1, 17840828)",ego car,car_6313,toLeftOf
"(1, 17840828)",ego car,car_6480,toLeftOf
"(1, 17840828)",ego car,car_6513,toLeftOf
"(1, 17840829)",ego car,car_6313,toLeftOf
"(1, 17840829)",ego car,car_6480,toLeftOf
"(1, 17840829)",ego car,car_6513,toLeftOf
"(1, 17840830)",ego car,car_6313,toLeftOf
"(1, 17840830)",ego car,car_6480,toLeftOf
"(1, 17840830)",ego car,car_6513,toLeftOf
"(1, 17840831)",ego car,car_6313,toLeftOf
"(1, 17840831)",ego car,car_6480,toLeftOf
"(1, 17840831)",ego car,car_6513,toLeftOf
"(1, 17840832)",ego car,car_6313,toLeftOf
"(1, 17840832)",ego car,car_6480,toLeftOf
"(1, 17840832)",ego car,car_6513,toLeftOf
"(1, 17840833)",ego car,car_6313,toLeftOf
"(1, 17840833)",ego car,car_6480,toLeftOf
"(1, 17840833)",ego car,car_6513,toLeftOf
"(1, 17840834)",ego car,car_6313,toLeftOf
"(1, 17840834)",ego car,car_6480,toLeftOf
"(1, 17840834)",ego car,car_6513,toLeftOf
"(1, 17840835)",ego car,car_6313,toLeftOf
"(1, 17840835)",ego car,car_6480,toLeftOf
"(1, 17840835)",ego car,car_6513,toLeftOf
"(1, 17840836)",ego car,car_6313,toLeftOf
"(1, 17840836)",ego car,car_6480,toLeftOf
"(1, 17840836)",ego car,car_6513,toLeftOf
"(1, 17840837)",ego car,car_6313,toLeftOf
"(1, 17840837)",ego car,car_6480,toLeftOf
"(1, 17840837)",ego car,car_6513,toLeftOf
"(1, 17840838)",ego car,car_6313,toLeftOf
"(1, 17840838)",ego car,car_6480,toLeftOf
"(1, 17840838)",ego car,car_6513,toLeftOf
"(1, 17840839)",ego car,car_6313,toLeftOf
"(1, 17840839)",ego car,car_6480,toLeftOf
"(1, 17840839)",ego car,car_6513,toLeftOf
"(1, 17840840)",ego car,car_6313,toLeftOf
"(1, 17840840)",ego car,car_6480,toLeftOf
"(1, 17840840)",ego car,car_6513,toLeftOf
"(1, 17840841)",ego car,car_6313,toLeftOf
"(1, 17840841)",ego car,car_6480,toLeftOf
"(1, 17840841)",ego car,car_6513,toLeftOf
"(1, 17840842)",ego car,car_6313,toLeftOf
"(1, 17840842)",ego car,car_6480,toLeftOf
"(1, 17840842)",ego car,car_6513,toLeftOf
"(1, 17840843)",ego car,car_6313,toLeftOf
"(1, 17840843)",ego car,car_6480,toLeftOf
"(1, 17840843)",ego car,car_6513,toLeftOf
"(1, 17840844)",ego car,car_6313,toLeftOf
"(1, 17840844)",ego car,car_6480,toLeftOf
"(1, 17840844)",ego car,car_6513,toLeftOf
"(1, 17840845)",ego car,car_6313,toLeftOf
"(1, 17840845)",ego car,car_6480,toLeftOf
"(1, 17840845)",ego car,car_6513,toLeftOf
"(1, 17840846)",ego car,car_6313,toLeftOf
"(1, 17840846)",ego car,car_6480,toLeftOf
"(1, 17840846)",ego car,car_6513,toLeftOf
"(1, 17840847)",ego car,car_6313,toLeftOf
"(1, 17840847)",ego car,car_6480,toLeftOf
"(1, 17840847)",ego car,car_6513,toLeftOf
"(1, 17840848)",ego car,car_6313,toLeftOf
"(1, 17840848)",ego car,car_6480,toLeftOf
"(1, 17840848)",ego car,car_6513,toLeftOf
"(1, 17840849)",ego car,car_6313,toLeftOf
"(1, 17840849)",ego car,car_6480,toLeftOf
"(1, 17840849)",ego car,car_6513,toLeftOf
"(1, 17840850)",ego car,car_6313,toLeftOf
"(1, 17840850)",ego car,car_6480,toLeftOf
"(1, 17840850)",ego car,car_6513,toLeftOf
"(1, 17840851)",ego car,car_6313,toLeftOf
"(1, 17840851)",ego car,car_6480,toLeftOf
"(1, 17840851)",ego car,car_6513,toLeftOf
"(1, 17840852)",ego car,car_6313,toLeftOf
"(1, 17840852)",ego car,car_6480,toLeftOf
"(1, 17840852)",ego car,car_6513,toLeftOf
"(1, 17840853)",ego car,car_6313,toLeftOf
"(1, 17840853)",ego car,car_6480,toLeftOf
"(1, 17840853)",ego car,car_6513,toLeftOf
"(1, 17840854)",ego car,car_6313,toLeftOf
"(1, 17840854)",ego car,car_6480,toLeftOf
"(1, 17840854)",ego car,car_6513,toLeftOf
"(1, 17840855)",ego car,car_6313,toLeftOf
"(1, 17840855)",ego car,car_6480,toLeftOf
"(1, 17840855)",ego car,car_6513,toLeftOf
"(1, 17840856)",ego car,car_6313,toLeftOf
"(1, 17840856)",ego car,car_6480,toLeftOf
"(1, 17840856)",ego car,car_6513,toLeftOf
"(1, 17840857)",ego car,car_6313,toLeftOf
"(1, 17840857)",ego car,car_6480,toLeftOf
"(1, 17840857)",ego car,car_6513,toLeftOf
"(1, 17840858)",ego car,car_6313,toLeftOf
"(1, 17840858)",ego car,car_6480,toLeftOf
"(1, 17840858)",ego car,car_6513,toLeftOf
"(1, 17840859)",ego car,car_6313,toLeftOf
"(1, 17840859)",ego car,car_6480,toLeftOf
"(1, 17840859)",ego car,car_6513,toLeftOf
"(1, 17840860)",ego car,car_6313,toLeftOf
"(1, 17840860)",ego car,car_6480,toLeftOf
"(1, 17840860)",ego car,car_6513,toLeftOf
"(1, 17840861)",ego car,car_6313,toLeftOf
"(1, 17840861)",ego car,car_6480,toLeftOf
"(1, 17840861)",ego car,car_6513,toLeftOf
"(1, 17840862)",ego car,car_6313,toLeftOf
"(1, 17840862)",ego car,car_6480,toLeftOf
"(1, 17840862)",ego car,car_6513,toLeftOf
"(1, 17840863)",ego car,car_6313,toLeftOf
"(1, 17840863)",ego car,car_6480,toLeftOf
"(1, 17840863)",ego car,car_6513,toLeftOf
"(1, 17840864)",ego car,car_6313,toLeftOf
"(1, 17840864)",ego car,car_6480,toLeftOf
"(1, 17840864)",ego car,car_6513,toLeftOf
"(1, 17840865)",ego car,car_6313,toLeftOf
"(1, 17840865)",ego car,car_6480,toLeftOf
"(1, 17840865)",ego car,car_6513,toLeftOf
"(1, 17840866)",ego car,car_6313,toLeftOf
"(1, 17840866)",ego car,car_6480,toLeftOf
"(1, 17840866)",ego car,car_6513,toLeftOf
"(1, 17840867)",ego car,car_6313,toLeftOf
"(1, 17840867)",ego car,car_6480,toLeftOf
"(1, 17840867)",ego car,car_6513,toLeftOf
"(1, 17840868)",ego car,car_6313,toLeftOf
"(1, 17840868)",ego car,car_6480,toLeftOf
"(1, 17840868)",ego car,car_6513,toLeftOf
"(1, 17840869)",ego car,car_6313,toLeftOf
"(1, 17840869)",ego car,car_6480,toLeftOf
"(1, 17840869)",ego car,car_6513,toLeftOf
"(1, 17840870)",ego car,car_6313,toLeftOf
"(1, 17840870)",ego car,car_6480,toLeftOf
"(1, 17840870)",ego car,car_6513,toLeftOf
"(1, 17840870)",ego car,car_6666,toLeftOf
"(1, 17840871)",ego car,car_6313,toLeftOf
"(1, 17840871)",ego car,car_6480,toLeftOf
"(1, 17840871)",ego car,car_6513,toLeftOf
"(1, 17840871)",ego car,car_6666,toLeftOf
"(1, 17840872)",ego car,car_6313,toLeftOf
"(1, 17840872)",ego car,car_6480,toLeftOf
"(1, 17840872)",ego car,car_6513,toLeftOf
"(1, 17840872)",ego car,car_6666,toLeftOf
"(1, 17840873)",ego car,car_6313,toLeftOf
"(1, 17840873)",ego car,car_6480,toLeftOf
"(1, 17840873)",ego car,car_6513,toLeftOf
"(1, 17840873)",ego car,car_6666,toLeftOf
"(1, 17840874)",ego car,car_6313,toLeftOf
"(1, 17840874)",ego car,car_6480,toLeftOf
"(1, 17840874)",ego car,car_6666,toLeftOf
"(1, 17840875)",ego car,car_6313,toLeftOf
"(1, 17840875)",ego car,car_6480,toLeftOf
"(1, 17840875)",ego car,car_6666,toLeftOf
"(1, 17840876)",ego car,car_6313,toLeftOf
"(1, 17840876)",ego car,car_6480,toLeftOf
"(1, 17840876)",ego car,car_6666,toLeftOf
"(1, 17840877)",ego car,car_6313,toLeftOf
"(1, 17840877)",ego car,car_6480,toLeftOf
"(1, 17840877)",ego car,car_6666,toLeftOf
"(1, 17840878)",ego car,car_6313,toLeftOf
"(1, 17840878)",ego car,car_6480,toLeftOf
"(1, 17840878)",ego car,car_6666,toLeftOf
"(1, 17840879)",ego car,car_6313,toLeftOf
"(1, 17840879)",ego car,car_6480,toLeftOf
"(1, 17840879)",ego car,car_6666,toLeftOf
"(1, 17840880)",ego car,car_6313,toLeftOf
"(1, 17840880)",ego car,car_6480,toLeftOf
"(1, 17840880)",ego car,car_6666,toLeftOf
"(1, 17840881)",ego car,car_6313,toLeftOf
"(1, 17840881)",ego car,car_6480,toLeftOf
"(1, 17840881)",ego car,car_6666,toLeftOf
"(1, 17840882)",ego car,car_6313,toLeftOf
"(1, 17840882)",ego car,car_6480,toLeftOf
"(1, 17840882)",ego car,car_6666,toLeftOf
"(1, 17840883)",ego car,car_6313,toLeftOf
"(1, 17840883)",ego car,car_6480,toLeftOf
"(1, 17840883)",ego car,car_6666,toLeftOf
"(1, 17840884)",ego car,car_6313,toLeftOf
"(1, 17840884)",ego car,car_6480,toLeftOf
"(1, 17840884)",ego car,car_6666,toLeftOf
"(1, 17840885)",ego car,car_6313,toLeftOf
"(1, 17840885)",ego car,car_6480,toLeftOf
"(1, 17840885)",ego car,car_6666,toLeftOf
"(1, 17840886)",ego car,car_6313,toLeftOf
"(1, 17840886)",ego car,car_6480,toLeftOf
"(1, 17840886)",ego car,car_6666,toLeftOf
"(1, 17840887)",ego car,car_6313,toLeftOf
"(1, 17840887)",ego car,car_6480,toLeftOf
"(1, 17840887)",ego car,car_6666,toLeftOf
"(1, 17840888)",ego car,car_6313,toLeftOf
"(1, 17840888)",ego car,car_6480,toLeftOf
"(1, 17840888)",ego car,car_6666,toLeftOf
"(1, 17840889)",ego car,car_6313,toLeftOf
"(1, 17840889)",ego car,car_6480,toLeftOf
"(1, 17840889)",ego car,car_6666,toLeftOf
"(1, 17840890)",ego car,car_6313,toLeftOf
"(1, 17840890)",ego car,car_6480,toLeftOf
"(1, 17840890)",ego car,car_6666,toLeftOf
"(1, 17840891)",ego car,car_6313,toLeftOf
"(1, 17840891)",ego car,car_6480,toLeftOf
"(1, 17840891)",ego car,car_6666,toLeftOf
"(1, 17840892)",ego car,car_6313,toLeftOf
"(1, 17840892)",ego car,car_6480,toLeftOf
"(1, 17840892)",ego car,car_6666,toLeftOf
"(1, 17840893)",ego car,car_6313,toLeftOf
"(1, 17840893)",ego car,car_6480,toLeftOf
"(1, 17840893)",ego car,car_6666,toLeftOf
"(1, 17840894)",ego car,car_6313,toLeftOf
"(1, 17840894)",ego car,car_6480,toLeftOf
"(1, 17840894)",ego car,car_6666,toLeftOf
"(1, 17840895)",ego car,car_6313,toLeftOf
"(1, 17840895)",ego car,car_6480,toLeftOf
"(1, 17840895)",ego car,car_6666,toLeftOf
"(1, 17840896)",ego car,car_6313,toLeftOf
"(1, 17840896)",ego car,car_6480,toLeftOf
"(1, 17840896)",ego car,car_6666,toLeftOf
"(1, 17840897)",ego car,car_6313,toLeftOf
"(1, 17840897)",ego car,car_6480,toLeftOf
"(1, 17840897)",ego car,car_6666,toLeftOf
"(1, 17840898)",ego car,car_6313,toLeftOf
"(1, 17840898)",ego car,car_6480,toLeftOf
"(1, 17840898)",ego car,car_6666,toLeftOf
"(1, 17840899)",ego car,car_6313,toLeftOf
"(1, 17840899)",ego car,car_6480,toLeftOf
"(1, 17840899)",ego car,car_6666,toLeftOf
"(1, 17840900)",ego car,car_6313,toLeftOf
"(1, 17840900)",ego car,car_6480,toLeftOf
"(1, 17840900)",ego car,car_6666,toLeftOf
"(1, 17840901)",ego car,car_6313,toLeftOf
"(1, 17840901)",ego car,car_6480,toLeftOf
"(1, 17840901)",ego car,car_6666,toLeftOf
"(1, 17840902)",ego car,car_6313,toLeftOf
"(1, 17840902)",ego car,car_6480,toLeftOf
"(1, 17840902)",ego car,car_6666,toLeftOf
"(1, 17840903)",ego car,car_6313,toLeftOf
"(1, 17840903)",ego car,car_6480,toLeftOf
"(1, 17840903)",ego car,car_6666,toLeftOf
"(1, 17840904)",ego car,car_6313,toLeftOf
"(1, 17840904)",ego car,car_6480,toLeftOf
"(1, 17840904)",ego car,car_6666,toLeftOf
"(2, 17838841)",ego car,car_6635,toLeftOf
"(2, 17838841)",ego car,car_6362,toLeftOf
"(2, 17838841)",ego car,car_6363,toLeftOf
"(2, 17838841)",ego car,car_6636,toLeftOf
"(2, 17838841)",car_6633,ego car,toLeftOf
"(2, 17838841)",car_6360,ego car,toLeftOf
"(2, 17838843)",ego car,car_6635,toLeftOf
"(2, 17838843)",ego car,car_6362,toLeftOf
"(2, 17838843)",ego car,car_6363,toLeftOf
"(2, 17838843)",ego car,car_6636,toLeftOf
"(2, 17838843)",car_6633,ego car,toLeftOf
"(2, 17838843)",car_6360,ego car,toLeftOf
"(2, 17838844)",ego car,car_6635,toLeftOf
"(2, 17838844)",ego car,car_6362,toLeftOf
"(2, 17838844)",ego car,car_6363,toLeftOf
"(2, 17838844)",ego car,car_6636,toLeftOf
"(2, 17838844)",car_6633,ego car,toLeftOf
"(2, 17838844)",car_6360,ego car,toLeftOf
"(2, 17838845)",ego car,car_6635,toLeftOf
"(2, 17838845)",ego car,car_6362,toLeftOf
"(2, 17838845)",ego car,car_6363,toLeftOf
"(2, 17838845)",ego car,car_6636,toLeftOf
"(2, 17838845)",car_6633,ego car,toLeftOf
"(2, 17838845)",car_6360,ego car,toLeftOf
"(2, 17838846)",ego car,car_6635,toLeftOf
"(2, 17838846)",ego car,car_6362,toLeftOf
"(2, 17838846)",ego car,car_6363,toLeftOf
"(2, 17838846)",ego car,car_6636,toLeftOf
"(2, 17838846)",car_6633,ego car,toLeftOf
"(2, 17838846)",car_6360,ego car,toLeftOf
"(2, 17838847)",ego car,car_6635,toLeftOf
"(2, 17838847)",ego car,car_6362,toLeftOf
"(2, 17838847)",ego car,car_6363,toLeftOf
"(2, 17838847)",ego car,car_6636,toLeftOf
"(2, 17838847)",car_6633,ego car,toLeftOf
"(2, 17838847)",car_6360,ego car,toLeftOf
"(2, 17838848)",ego car,car_6635,toLeftOf
"(2, 17838848)",ego car,car_6362,toLeftOf
"(2, 17838848)",ego car,car_6363,toLeftOf
"(2, 17838848)",ego car,car_6636,toLeftOf
"(2, 17838848)",car_6633,ego car,toLeftOf
"(2, 17838848)",car_6360,ego car,toLeftOf
"(2, 17838849)",ego car,car_6635,toLeftOf
"(2, 17838849)",ego car,car_6362,toLeftOf
"(2, 17838849)",ego car,car_6363,toLeftOf
"(2, 17838849)",ego car,car_6636,toLeftOf
"(2, 17838849)",car_6633,ego car,toLeftOf
"(2, 17838849)",car_6360,ego car,toLeftOf
"(2, 17838850)",ego car,car_6635,toLeftOf
"(2, 17838850)",ego car,car_6362,toLeftOf
"(2, 17838850)",ego car,car_6363,toLeftOf
"(2, 17838850)",ego car,car_6636,toLeftOf
"(2, 17838850)",car_6633,ego car,toLeftOf
"(2, 17838850)",car_6360,ego car,toLeftOf
"(2, 17838851)",ego car,car_6635,toLeftOf
"(2, 17838851)",ego car,car_6362,toLeftOf
"(2, 17838851)",ego car,car_6363,toLeftOf
"(2, 17838851)",ego car,car_6636,toLeftOf
"(2, 17838851)",car_6633,ego car,toLeftOf
"(2, 17838851)",car_6360,ego car,toLeftOf
"(2, 17838852)",ego car,car_6635,toLeftOf
"(2, 17838852)",ego car,car_6362,toLeftOf
"(2, 17838852)",ego car,car_6363,toLeftOf
"(2, 17838852)",ego car,car_6636,toLeftOf
"(2, 17838852)",car_6633,ego car,toLeftOf
"(2, 17838852)",car_6360,ego car,toLeftOf
"(2, 17838853)",ego car,car_6635,toLeftOf
"(2, 17838853)",ego car,car_6362,toLeftOf
"(2, 17838853)",ego car,car_6363,toLeftOf
"(2, 17838853)",ego car,car_6636,toLeftOf
"(2, 17838853)",car_6633,ego car,toLeftOf
"(2, 17838853)",car_6360,ego car,toLeftOf
"(2, 17838854)",ego car,car_6362,toLeftOf
"(2, 17838854)",ego car,car_6363,toLeftOf
"(2, 17838854)",ego car,car_6636,toLeftOf
"(2, 17838854)",car_6633,ego car,toLeftOf
"(2, 17838854)",car_6360,ego car,toLeftOf
"(2, 17838855)",ego car,car_6362,toLeftOf
"(2, 17838855)",ego car,car_6363,toLeftOf
"(2, 17838855)",ego car,car_6636,toLeftOf
"(2, 17838855)",car_6633,ego car,toLeftOf
"(2, 17838855)",car_6360,ego car,toLeftOf
"(2, 17838856)",ego car,car_6362,toLeftOf
"(2, 17838856)",ego car,car_6363,toLeftOf
"(2, 17838856)",ego car,car_6636,toLeftOf
"(2, 17838856)",car_6633,ego car,toLeftOf
"(2, 17838856)",car_6360,ego car,toLeftOf
"(2, 17838857)",ego car,car_6362,toLeftOf
"(2, 17838857)",ego car,car_6363,toLeftOf
"(2, 17838857)",ego car,car_6636,toLeftOf
"(2, 17838857)",car_6633,ego car,toLeftOf
"(2, 17838857)",car_6360,ego car,toLeftOf
"(2, 17838858)",ego car,car_6362,toLeftOf
"(2, 17838858)",ego car,car_6363,toLeftOf
"(2, 17838858)",ego car,car_6636,toLeftOf
"(2, 17838858)",car_6633,ego car,toLeftOf
"(2, 17838858)",car_6360,ego car,toLeftOf
"(2, 17838859)",ego car,car_6636,toLeftOf
"(2, 17838859)",car_6633,ego car,toLeftOf
"(2, 17838860)",ego car,car_6636,toLeftOf
"(2, 17838860)",car_6633,ego car,toLeftOf
"(2, 17838861)",ego car,car_6636,toLeftOf
"(2, 17838861)",car_6633,ego car,toLeftOf
"(2, 17838862)",ego car,car_6636,toLeftOf
"(2, 17838862)",car_6633,ego car,toLeftOf
"(2, 17838863)",ego car,car_6636,toLeftOf
"(2, 17838863)",car_6633,ego car,toLeftOf
"(2, 17838864)",ego car,car_6636,toLeftOf
"(2, 17838864)",car_6633,ego car,toLeftOf
"(2, 17838865)",ego car,car_6636,toLeftOf
"(2, 17838865)",car_6633,ego car,toLeftOf
"(2, 17838866)",ego car,car_6636,toLeftOf
"(2, 17838866)",car_6633,ego car,toLeftOf
"(2, 17838867)",ego car,car_6636,toLeftOf
"(2, 17838867)",car_6633,ego car,toLeftOf
"(2, 17838868)",ego car,car_6636,toLeftOf
"(2, 17838868)",car_6633,ego car,toLeftOf
"(2, 17838869)",ego car,car_6636,toLeftOf
"(2, 17838869)",car_6633,ego car,toLeftOf
"(2, 17838870)",ego car,car_6636,toLeftOf
"(2, 17838870)",car_6633,ego car,toLeftOf
"(2, 17838871)",ego car,car_6636,toLeftOf
"(2, 17838871)",car_6633,ego car,toLeftOf
"(2, 17838872)",ego car,car_6636,toLeftOf
"(2, 17838872)",car_6633,ego car,toLeftOf
"(2, 17838873)",ego car,car_6636,toLeftOf
"(2, 17838873)",car_6633,ego car,toLeftOf
"(2, 17838874)",ego car,car_6636,toLeftOf
"(2, 17838874)",car_6633,ego car,toLeftOf
"(2, 17838875)",ego car,car_6636,toLeftOf
"(2, 17838875)",car_6633,ego car,toLeftOf
"(2, 17838876)",ego car,car_6636,toLeftOf
"(2, 17838876)",car_6633,ego car,toLeftOf
"(2, 17838877)",ego car,car_6636,toLeftOf
"(2, 17838877)",car_6633,ego car,toLeftOf
"(2, 17838878)",ego car,car_6636,toLeftOf
"(2, 17838878)",car_6633,ego car,toLeftOf
"(2, 17838879)",ego car,car_6636,toLeftOf
"(2, 17838879)",car_6633,ego car,toLeftOf
"(2, 17838880)",ego car,car_6636,toLeftOf
"(2, 17838880)",car_6633,ego car,toLeftOf
"(2, 17838881)",ego car,car_6636,toLeftOf
"(2, 17838881)",car_6633,ego car,toLeftOf
"(2, 17838882)",ego car,car_6636,toLeftOf
"(2, 17838882)",car_6633,ego car,toLeftOf
"(2, 17838883)",ego car,car_6636,toLeftOf
"(2, 17838883)",car_6633,ego car,toLeftOf
"(2, 17838884)",ego car,car_6636,toLeftOf
"(2, 17838884)",car_6633,ego car,toLeftOf
"(2, 17838884)",car_6634,ego car,toLeftOf
"(2, 17838885)",ego car,car_6636,toLeftOf
"(2, 17838885)",car_6633,ego car,toLeftOf
"(2, 17838885)",car_6634,ego car,toLeftOf
"(2, 17838886)",ego car,car_6636,toLeftOf
"(2, 17838886)",car_6633,ego car,toLeftOf
"(2, 17838886)",car_6634,ego car,toLeftOf
"(2, 17838887)",ego car,car_6636,toLeftOf
"(2, 17838887)",car_6633,ego car,toLeftOf
"(2, 17838887)",car_6634,ego car,toLeftOf
"(2, 17838888)",car_6633,ego car,toLeftOf
"(2, 17838889)",ego car,car_6636,toLeftOf
"(2, 17838889)",car_6633,ego car,toLeftOf
"(2, 17838889)",car_6634,ego car,toLeftOf
"(2, 17838890)",car_6633,ego car,toLeftOf
"(2, 17838891)",car_6633,ego car,toLeftOf
"(2, 17838892)",car_6633,ego car,toLeftOf
"(2, 17838893)",car_6633,ego car,toLeftOf
